Num of Cities, Iteration, D&S time, D&S cost, NN time, NN cost, DST time, DST cost, factor = 2.5.
1000, 20, 0.05, 319587, 2, 289576, 6.45, 329387
1000, 21, 0.05, 317434, 1.98, 293271, 6.4, 329030
1000, 22, 0.05, 320024, 1.97, 283629, 6.41, 324814
1000, 23, 0.05, 321026, 1.98, 299522, 6.44, 325706
2000, 0, 0.13, 446169, 7.92, 405977, 25.82, 451448
2000, 1, 0.13, 442510, 7.92, 405116, 25.86, 450845
2000, 2, 0.14, 441050, 7.96, 404090, 25.72, 454471
2000, 3, 0.14, 445544, 7.92, 393309, 25.71, 455761
2000, 4, 0.14, 443240, 7.95, 409188, 25.71, 448682
2000, 5, 0.13, 447157, 7.92, 397009, 25.76, 462605
2000, 6, 0.14, 444087, 7.95, 398870, 25.73, 456490
2000, 7, 0.13, 439839, 7.94, 403376, 25.75, 456990
2000, 8, 0.14, 440259, 8, 393522, 25.89, 458471
2000, 9, 0.13, 445580, 7.94, 392960, 25.76, 457338
2000, 10, 0.14, 444068, 7.95, 402909, 25.74, 460516
2000, 11, 0.13, 446986, 7.93, 401970, 25.76, 459020
2000, 12, 0.14, 446090, 7.96, 412843, 25.72, 450819
2000, 13, 0.13, 448816, 7.92, 393832, 25.69, 456084
2000, 14, 0.14, 446563, 7.95, 398287, 25.77, 456486
2000, 15, 0.13, 450419, 7.92, 399326, 25.72, 453899
2000, 16, 0.14, 447355, 7.96, 399639, 25.71, 451014
2000, 17, 0.14, 451016, 7.92, 406491, 25.67, 455707
2000, 18, 0.14, 443874, 8.02, 411022, 25.89, 462765
2000, 19, 0.14, 450982, 7.97, 410454, 25.84, 453371
2000, 20, 0.14, 447001, 7.96, 399246, 25.71, 456184
2000, 21, 0.13, 447764, 7.91, 401892, 25.69, 462083
2000, 22, 0.13, 440289, 7.94, 406053, 25.85, 452726
2000, 23, 0.14, 448478, 7.91, 405900, 25.74, 457442
4000, 0, 0.36, 639048, 31.87, 553229, 105.03, 640890
4000, 1, 0.38, 634946, 32.36, 585262, 104.94, 644217
4000, 2, 0.36, 635271, 31.81, 577250, 104.15, 638641
4000, 3, 0.37, 637434, 42.25, 575074, 105.2, 643840
4000, 4, 0.36, 633346, 31.97, 575638, 104.74, 643613
4000, 5, 0.37, 637038, 32.06, 581681, 105.2, 634179
4000, 6, 0.36, 631741, 31.78, 571740, 117.11, 642311
4000, 7, 0.36, 633105, 34.79, 548417, 105.56, 638112
4000, 8, 0.35, 637611, 31.77, 573517, 104.41, 640625
4000, 9, 0.38, 636358, 32.11, 572986, 104.8, 649573
4000, 10, 0.36, 636226, 32.07, 569324, 105.7, 649224
4000, 11, 0.36, 633339, 31.96, 567831, 105.17, 640944
4000, 12, 0.39, 639686, 32.17, 563518, 105.26, 647491
4000, 13, 0.37, 636129, 31.98, 570331, 104.05, 647679
4000, 14, 0.35, 639306, 32.06, 566113, 105.19, 644595
4000, 15, 0.37, 634387, 32.28, 565074, 104.94, 640811
4000, 16, 0.36, 637556, 31.81, 578620, 105.28, 649967
4000, 17, 0.37, 634822, 32.12, 573175, 104.56, 637612
4000, 18, 0.36, 639915, 31.92, 572482, 105.08, 642650
4000, 19, 0.36, 638196, 31.99, 575942, 104.74, 645070
4000, 20, 0.36, 632715, 32.14, 573292, 105.35, 637443
4000, 21, 0.37, 637756, 32.02, 564266, 105.74, 645663
4000, 22, 0.37, 631518, 31.86, 565479, 105.16, 645246
4000, 23, 0.38, 634874, 31.99, 566019, 105.4, 641609
