Num of Cities, Iteration, DST time, DST cost, NN time, NN Ratio, D&S time, D&S Ratios 
100, 21, 98294, 0.994855, 1.10082, 1.10082, 1.10082, 1.03417, 1.03417, 1.03417, 1.03417, 1.01581, 1.01581, 1.01581, 1.01581, 1.01581, 1.01581, 1.01581, 1.01581, 1.01581, 
100, 22, 99036.1, 0.99596, 1.1126, 1.1126, 1.1126, 0.955777, 0.955777, 0.955777, 0.955777, 0.960275, 0.960275, 0.960275, 0.960275, 0.960275, 0.960275, 0.960275, 0.960275, 0.960275, 
100, 23, 101338, 1.0325, 1.00713, 1.00713, 1.00713, 0.952705, 0.952705, 0.952705, 0.952705, 0.991617, 0.991617, 0.991617, 0.991617, 0.991617, 0.991617, 0.991617, 0.991617, 0.991617, 
250, 0, 158958, 0.963654, 1.05049, 1.05049, 1.0156, 1.0156, 0.944553, 0.944553, 0.931625, 0.931625, 0.931625, 0.931625, 0.88148, 0.88148, 0.88148, 0.88148, 0.88148, 0.88148, 
250, 1, 157656, 0.933322, 1.10538, 1.10538, 1.02644, 1.02644, 0.960951, 0.960951, 0.928706, 0.928706, 0.928706, 0.928706, 0.969574, 0.969574, 0.969574, 0.969574, 0.969574, 0.969574, 
250, 2, 159328, 0.97387, 1.10766, 1.10766, 1.03292, 1.03292, 0.975586, 0.975586, 0.908134, 0.908134, 0.908134, 0.908134, 1.00603, 1.00603, 1.00603, 1.00603, 1.00603, 1.00603, 
250, 3, 161223, 0.933902, 1.09151, 1.09151, 1.03245, 1.03245, 0.969017, 0.969017, 0.961439, 0.961439, 0.961439, 0.961439, 0.95145, 0.95145, 0.95145, 0.95145, 0.95145, 0.95145, 
250, 4, 158485, 0.917491, 1.13833, 1.13833, 1.05354, 1.05354, 1.02002, 1.02002, 0.977385, 0.977385, 0.977385, 0.977385, 0.962551, 0.962551, 0.962551, 0.962551, 0.962551, 0.962551, 
250, 5, 155569, 0.930344, 1.08438, 1.08438, 1.00465, 1.00465, 0.98725, 0.98725, 0.961708, 0.961708, 0.961708, 0.961708, 1.00256, 1.00256, 1.00256, 1.00256, 1.00256, 1.00256, 
250, 6, 161913, 0.902041, 1.07191, 1.07191, 1.01965, 1.01965, 0.943754, 0.943754, 0.899318, 0.899318, 0.899318, 0.899318, 0.913689, 0.913689, 0.913689, 0.913689, 0.913689, 0.913689, 
250, 7, 158736, 0.892643, 1.0791, 1.0791, 1.02548, 1.02548, 0.949946, 0.949946, 0.937257, 0.937257, 0.937257, 0.937257, 0.913493, 0.913493, 0.913493, 0.913493, 0.913493, 0.913493, 
250, 8, 159548, 0.92711, 1.11117, 1.11117, 1.02527, 1.02527, 0.969731, 0.969731, 0.936616, 0.936616, 0.936616, 0.936616, 0.969632, 0.969632, 0.969632, 0.969632, 0.969632, 0.969632, 
250, 9, 164350, 0.949327, 1.09056, 1.09056, 0.989792, 0.989792, 0.955865, 0.955865, 0.910914, 0.910914, 0.910914, 0.910914, 0.912449, 0.912449, 0.912449, 0.912449, 0.912449, 0.912449, 
250, 10, 158749, 0.942125, 1.10827, 1.10827, 1.05122, 1.05122, 0.977633, 0.977633, 0.952613, 0.952613, 0.952613, 0.952613, 0.977619, 0.977619, 0.977619, 0.977619, 0.977619, 0.977619, 
250, 11, 160298, 0.976265, 1.09923, 1.09923, 1.0304, 1.0304, 0.961242, 0.961242, 0.961222, 0.961222, 0.961222, 0.961222, 0.967563, 0.967563, 0.967563, 0.967563, 0.967563, 0.967563, 
250, 12, 165459, 0.848382, 1.0698, 1.0698, 0.989987, 0.989987, 0.921979, 0.921979, 0.911714, 0.911714, 0.911714, 0.911714, 0.916806, 0.916806, 0.916806, 0.916806, 0.916806, 0.916806, 
250, 13, 167587, 0.914757, 1.08198, 1.08198, 0.981879, 0.981879, 0.928904, 0.928904, 0.920302, 0.920302, 0.920302, 0.920302, 0.916374, 0.916374, 0.916374, 0.916374, 0.916374, 0.916374, 
250, 14, 161908, 0.908057, 1.064, 1.064, 0.992494, 0.992494, 0.959485, 0.959485, 0.882184, 0.882184, 0.882184, 0.882184, 0.880354, 0.880354, 0.880354, 0.880354, 0.880354, 0.880354, 
250, 15, 165189, 0.866658, 1.06743, 1.06743, 0.999248, 0.999248, 0.906545, 0.906545, 0.887936, 0.887936, 0.887936, 0.887936, 0.925664, 0.925664, 0.925664, 0.925664, 0.925664, 0.925664, 
250, 16, 155281, 0.964397, 1.11792, 1.11792, 1.03763, 1.03763, 0.994224, 0.994224, 0.933116, 0.933116, 0.933116, 0.933116, 0.991743, 0.991743, 0.991743, 0.991743, 0.991743, 0.991743, 
250, 17, 165521, 0.916345, 1.0727, 1.0727, 0.996089, 0.996089, 0.920385, 0.920385, 0.892747, 0.892747, 0.892747, 0.892747, 0.927079, 0.927079, 0.927079, 0.927079, 0.927079, 0.927079, 
250, 18, 156613, 0.973533, 1.09285, 1.09285, 1.0131, 1.0131, 0.986757, 0.986757, 0.927516, 0.927516, 0.927516, 0.927516, 0.908385, 0.908385, 0.908385, 0.908385, 0.908385, 0.908385, 
250, 19, 162257, 0.933898, 1.08206, 1.08206, 1.00301, 1.00301, 0.968379, 0.968379, 0.926463, 0.926463, 0.926463, 0.926463, 0.899047, 0.899047, 0.899047, 0.899047, 0.899047, 0.899047, 
250, 20, 153566, 0.94585, 1.1149, 1.1149, 1.03829, 1.03829, 0.977679, 0.977679, 0.949785, 0.949785, 0.949785, 0.949785, 0.975585, 0.975585, 0.975585, 0.975585, 0.975585, 0.975585, 
250, 21, 160776, 0.968218, 1.10523, 1.10523, 1.02351, 1.02351, 0.950164, 0.950164, 0.897344, 0.897344, 0.897344, 0.897344, 0.946808, 0.946808, 0.946808, 0.946808, 0.946808, 0.946808, 
250, 22, 167649, 0.888894, 1.03577, 1.03577, 0.9756, 0.9756, 0.905884, 0.905884, 0.905984, 0.905984, 0.905984, 0.905984, 0.943556, 0.943556, 0.943556, 0.943556, 0.943556, 0.943556, 
250, 23, 166874, 0.956051, 1.06719, 1.06719, 1.00042, 1.00042, 0.939781, 0.939781, 0.893636, 0.893636, 0.893636, 0.893636, 0.931717, 0.931717, 0.931717, 0.931717, 0.931717, 0.931717, 
500, 0, 221494, 0.944331, 1.17545, 1.11864, 1.05727, 1.01632, 0.970147, 0.970147, 0.956097, 0.956097, 0.956097, 0.96391, 0.96391, 0.96391, 0.96391, 0.984985, 0.984985, 0.984985, 
500, 1, 230208, 0.899942, 1.11103, 1.06814, 1.0243, 0.954997, 0.934873, 0.934873, 0.940137, 0.940137, 0.940137, 0.91472, 0.91472, 0.91472, 0.91472, 0.993974, 0.993974, 0.993974, 
500, 2, 223687, 0.949155, 1.14521, 1.0961, 1.03808, 0.992042, 0.960369, 0.960369, 0.950861, 0.950861, 0.950861, 0.934459, 0.934459, 0.934459, 0.934459, 0.980524, 0.980524, 0.980524, 
500, 3, 221602, 0.913353, 1.14814, 1.09622, 1.0524, 0.987775, 0.960638, 0.960638, 0.912162, 0.912162, 0.912162, 0.938399, 0.938399, 0.938399, 0.938399, 1.01363, 1.01363, 1.01363, 
500, 4, 230772, 0.878291, 1.11633, 1.06991, 1.00667, 0.966493, 0.910825, 0.910825, 0.907243, 0.907243, 0.907243, 0.878524, 0.878524, 0.878524, 0.878524, 0.950814, 0.950814, 0.950814, 
500, 5, 230115, 0.913276, 1.10931, 1.06138, 1.01074, 0.97703, 0.919071, 0.919071, 0.919024, 0.919024, 0.919024, 0.931184, 0.931184, 0.931184, 0.931184, 0.963225, 0.963225, 0.963225, 
500, 6, 233156, 0.867333, 1.0801, 1.03785, 0.975468, 0.931738, 0.896107, 0.896107, 0.883142, 0.883142, 0.883142, 0.915649, 0.915649, 0.915649, 0.915649, 0.928197, 0.928197, 0.928197, 
500, 7, 212499, 1.02804, 1.20822, 1.14614, 1.08876, 1.02878, 0.973429, 0.973429, 0.966497, 0.966497, 0.966497, 0.991993, 0.991993, 0.991993, 0.991993, 1.03883, 1.03883, 1.03883, 
500, 8, 219048, 0.86949, 1.19873, 1.12304, 1.07032, 1.01202, 0.987432, 0.987432, 0.957847, 0.957847, 0.957847, 0.962027, 0.962027, 0.962027, 0.962027, 1.00174, 1.00174, 1.00174, 
500, 9, 227001, 0.974952, 1.12624, 1.07746, 1.01575, 0.973786, 0.942211, 0.942211, 0.91757, 0.91757, 0.91757, 0.889713, 0.889713, 0.889713, 0.889713, 1.0143, 1.0143, 1.0143, 
500, 10, 215078, 0.932738, 1.21652, 1.14357, 1.08151, 1.03013, 0.979184, 0.979184, 0.949222, 0.949222, 0.949222, 0.935245, 0.935245, 0.935245, 0.935245, 1.01386, 1.01386, 1.01386, 
500, 11, 221704, 0.967208, 1.15648, 1.11753, 1.05692, 1.01468, 0.984833, 0.984833, 0.9477, 0.9477, 0.9477, 0.94541, 0.94541, 0.94541, 0.94541, 0.952633, 0.952633, 0.952633, 
500, 12, 223080, 0.947011, 1.17523, 1.10146, 1.04899, 1.00945, 0.955724, 0.955724, 0.976889, 0.976889, 0.976889, 0.962141, 0.962141, 0.962141, 0.962141, 1.01631, 1.01631, 1.01631, 
500, 13, 223137, 0.904231, 1.14619, 1.08554, 1.03192, 0.989258, 0.960816, 0.960816, 0.934174, 0.934174, 0.934174, 0.962484, 0.962484, 0.962484, 0.962484, 0.981227, 0.981227, 0.981227, 
500, 14, 223854, 0.939615, 1.16986, 1.10999, 1.03865, 0.996552, 0.964888, 0.964888, 0.95636, 0.95636, 0.95636, 0.95294, 0.95294, 0.95294, 0.95294, 1.01215, 1.01215, 1.01215, 
500, 15, 230805, 0.924779, 1.12697, 1.06564, 1.02418, 0.968564, 0.93533, 0.93533, 0.902866, 0.902866, 0.902866, 0.916304, 0.916304, 0.916304, 0.916304, 0.962697, 0.962697, 0.962697, 
500, 16, 228847, 0.887136, 1.09349, 1.06105, 0.994384, 0.942812, 0.914189, 0.914189, 0.890052, 0.890052, 0.890052, 0.901603, 0.901603, 0.901603, 0.901603, 0.962374, 0.962374, 0.962374, 
500, 17, 229819, 0.880356, 1.14624, 1.07969, 1.03631, 0.988679, 0.941236, 0.941236, 0.90924, 0.90924, 0.90924, 0.971826, 0.971826, 0.971826, 0.971826, 0.971261, 0.971261, 0.971261, 
500, 18, 224133, 0.924158, 1.17401, 1.10151, 1.05257, 1.00519, 0.966543, 0.966543, 0.951775, 0.951775, 0.951775, 0.958634, 0.958634, 0.958634, 0.958634, 0.987118, 0.987118, 0.987118, 
500, 19, 229802, 0.884909, 1.12384, 1.05687, 0.992484, 0.952256, 0.903267, 0.903267, 0.911315, 0.911315, 0.911315, 0.912438, 0.912438, 0.912438, 0.912438, 0.95929, 0.95929, 0.95929, 
500, 20, 216465, 0.921605, 1.19578, 1.13306, 1.08609, 1.02368, 0.995626, 0.995626, 0.943854, 0.943854, 0.943854, 0.979028, 0.979028, 0.979028, 0.979028, 0.996086, 0.996086, 0.996086, 
500, 21, 232877, 0.946042, 1.10898, 1.0529, 0.994646, 0.942471, 0.917051, 0.917051, 0.907151, 0.907151, 0.907151, 0.918194, 0.918194, 0.918194, 0.918194, 0.949772, 0.949772, 0.949772, 
500, 22, 225930, 0.890537, 1.13789, 1.08748, 1.02333, 0.999806, 0.962322, 0.962322, 0.923982, 0.923982, 0.923982, 0.911879, 0.911879, 0.911879, 0.911879, 0.99368, 0.99368, 0.99368, 
500, 23, 223482, 0.899502, 1.17039, 1.10743, 1.03405, 1.01105, 0.958029, 0.958029, 0.914487, 0.914487, 0.914487, 0.934719, 0.934719, 0.934719, 0.934719, 0.987968, 0.987968, 0.987968, 
