Timestamp,Temp.,R. Humidity,B.Pressure,Lux
2021-10-30 04:30:00,16.49,61.75,1020.53
2021-10-30 05:00:00,16.63,61.75,1020.59
2021-10-30 05:30:00,16.12,63.04,1020.73
2021-10-30 06:00:00,15.6,64.3,1020.58
2021-10-30 06:30:00,15.68,64.22,1020.55
2021-10-30 07:00:00,16.24,63.05,1020.9
2021-10-30 07:30:00,16.61,61.93,1021.11
2021-10-30 08:00:00,16.92,62.12,1021.29
2021-10-30 08:30:00,17.64,59.81,1021.54
2021-10-30 09:00:00,18.82,57.03,1021.57
2021-10-30 09:30:00,19.51,55.34,1021.43
2021-10-30 10:00:00,19.58,53.55,1021.3
2021-10-30 10:30:00,20.95,52.37,1021.04
2021-10-30 11:00:00,22.5,47.16,1020.69
2021-10-30 11:30:00,22.95,45.51,1020.32
2021-10-30 12:00:00,23.0,46.94,1020.01
2021-10-30 12:30:00,23.01,49.09,1019.68
2021-10-30 13:00:00,22.45,52.59,1019.83
2021-10-30 13:30:00,22.18,54.24,1019.95
2021-10-30 14:00:00,21.93,54.52,1019.88
2021-10-30 14:30:00,22.0,55.72,1019.92
2021-10-30 15:00:00,21.74,55.95,1020.18
2021-10-30 15:30:00,21.85,55.72,1020.35
2021-10-30 16:00:00,21.65,56.11,1020.38
2021-10-30 16:30:00,21.53,55.81,1020.45
2021-10-30 17:00:00,21.41,55.61,1020.29
2021-10-30 17:30:00,21.24,56.72,1020.31
2021-10-30 18:00:00,21.09,57.21,1020.38
2021-10-30 18:30:00,20.83,58.3,1020.53
2021-10-30 19:00:00,20.67,60.38,1020.81
2021-10-30 19:30:00,20.52,61.38,1020.96
2021-10-30 20:00:00,20.37,61.76,1021.13
2021-10-30 20:30:00,20.09,61.99,1021.02
2021-10-30 21:00:00,20.36,62.08,1021.34
2021-10-30 21:30:00,20.06,62.74,1021.21
2021-10-30 22:00:00,19.92,63.52,1021.39
2021-10-30 22:30:00,19.53,65.01,1021.19
2021-10-30 23:00:00,19.21,66.42,1021.21
2021-10-30 23:30:00,19.04,67.79,1021.14
2021-10-31 00:00:00,18.99,68.57,1021.11
2021-10-31 00:30:00,18.8,69.71,1021.11
2021-10-31 01:00:00,19.04,69.1,1021.1
2021-10-31 01:30:00,18.6,70.01,1021.06
2021-10-31 02:00:00,18.42,70.24,1020.89
2021-10-31 02:30:00,18.31,71.6,1020.87
2021-10-31 03:00:00,18.12,71.25,1020.57
2021-10-31 03:30:00,18.19,70.88,1020.7
2021-10-31 04:00:00,17.96,70.35,1020.79
2021-10-31 04:30:00,18.0,70.27,1020.69
2021-10-31 05:00:00,17.72,71.04,1020.52
2021-10-31 05:30:00,17.3,71.55,1020.4
2021-10-31 06:00:00,17.32,71.16,1020.51
2021-10-31 06:30:00,17.43,70.5,1020.89
2021-10-31 07:00:00,17.4,70.85,1021.04
2021-10-31 07:30:00,17.78,70.12,1021.38
2021-10-31 08:00:00,18.66,68.04,1021.67
2021-10-31 08:30:00,20.01,64.58,1021.92
2021-10-31 09:00:00,22.22,60.57,1021.79
2021-10-31 09:30:00,23.35,57.24,1021.94
2021-10-31 10:00:00,24.25,56.34,1021.73
2021-10-31 10:30:00,24.1,55.2,1021.61
2021-10-31 11:00:00,24.81,56.5,1021.52
2021-10-31 11:30:00,25.7,53.19,1021.22
2021-10-31 12:00:00,25.04,52.7,1020.87
2021-10-31 12:30:00,25.41,50.19,1020.33
2021-10-31 13:00:00,25.5,50.7,1020.05
2021-10-31 13:30:00,25.3,50.53,1019.74
2021-10-31 14:00:00,24.08,50.35,1019.27
2021-10-31 14:30:00,24.31,48.37,1019.28
2021-10-31 15:00:00,24.14,49.04,1019.09
2021-10-31 15:30:00,24.17,49.34,1018.97
2021-10-31 16:00:00,23.69,51.2,1018.94
2021-10-31 16:30:00,23.38,52.38,1019.25
2021-10-31 17:00:00,23.24,52.68,1019.47
2021-10-31 17:30:00,22.62,53.36,1019.7
2021-10-31 18:00:00,22.38,53.54,1019.95
2021-10-31 18:30:00,21.95,54.22,1020.26
2021-10-31 19:00:00,22.0,55.36,1020.65
2021-10-31 19:30:00,21.61,54.42,1020.37
2021-10-31 20:00:00,21.69,54.24,1020.46
2021-10-31 20:30:00,21.42,56.12,1020.51
2021-10-31 21:00:00,21.13,57.52,1020.89
2021-10-31 21:30:00,20.6,58.85,1021.06
2021-10-31 22:00:00,20.13,59.92,1021.22
2021-10-31 22:30:00,19.83,60.65,1021.35
2021-10-31 23:00:00,19.8,60.58,1021.09
2021-10-31 23:30:00,19.46,61.19,1020.86
2021-11-01 00:00:00,19.17,61.73,1020.77
2021-11-01 00:30:00,19.03,61.97,1020.97
2021-11-01 01:00:00,18.86,61.98,1020.87
2021-11-01 01:30:00,18.67,62.4,1021.01
2021-11-01 02:00:00,18.31,63.36,1020.75
2021-11-01 02:30:00,18.45,63.44,1020.73
2021-11-01 03:00:00,18.21,64.82,1020.57
2021-11-01 03:30:00,18.24,64.67,1020.26
2021-11-01 04:00:00,18.19,65.34,1020.5
2021-11-01 04:30:00,18.11,65.57,1020.44
2021-11-01 05:00:00,17.94,66.03,1020.43
2021-11-01 05:30:00,17.95,66.47,1020.38
2021-11-01 06:00:00,17.77,66.99,1020.55
2021-11-01 06:30:00,17.37,67.53,1020.48
2021-11-01 07:00:00,17.35,68.23,1020.42
2021-11-01 07:30:00,17.7,67.73,1020.68
2021-11-01 08:00:00,18.96,65.62,1020.99
2021-11-01 08:30:00,19.37,63.89,1021.13
2021-11-01 09:00:00,21.01,61.56,1021.38
2021-11-01 09:30:00,22.55,55.65,1021.42
2021-11-01 10:00:00,22.5,56.59,1021.15
2021-11-01 10:30:00,22.57,55.8,1020.99
2021-11-01 11:00:00,23.79,51.72,1020.91
2021-11-01 11:30:00,24.2,50.43,1020.64
2021-11-01 12:00:00,24.47,49.67,1020.35
2021-11-01 12:30:00,24.3,48.87,1020.03
2021-11-01 13:00:00,24.76,48.96,1019.47
2021-11-01 13:30:00,24.29,49.46,1019.01
2021-11-01 14:00:00,24.49,48.66,1018.9
2021-11-01 14:30:00,24.33,48.24,1018.81
2021-11-01 15:00:00,24.03,51.05,1018.71
2021-11-01 15:30:00,23.69,50.52,1018.58
2021-11-01 16:00:00,23.04,52.01,1018.58
2021-11-01 16:30:00,22.63,51.7,1018.62
2021-11-01 17:00:00,22.42,49.25,1018.89
2021-11-01 17:30:00,22.11,48.19,1018.95
2021-11-01 18:00:00,21.98,43.59,1019.21
2021-11-01 18:30:00,21.54,42.96,1019.43
2021-11-01 19:00:00,21.45,42.09,1019.73
2021-11-01 19:30:00,21.25,41.74,1019.71
2021-11-01 20:00:00,21.1,41.88,1019.84
2021-11-01 20:30:00,20.97,42.5,1019.95
2021-11-01 21:00:00,20.28,51.01,1020.11
2021-11-01 21:30:00,19.78,51.94,1020.4
2021-11-01 22:00:00,19.45,51.11,1020.27
2021-11-01 22:30:00,19.21,51.45,1020.08
2021-11-01 23:00:00,19.03,51.27,1019.96
2021-11-01 23:30:00,18.71,51.61,1019.89
2021-11-02 00:00:00,18.76,52.24,1019.64
2021-11-02 00:30:00,18.53,52.51,1019.59
2021-11-02 01:00:00,18.36,52.34,1019.39
2021-11-02 01:30:00,18.27,54.27,1019.12
2021-11-02 02:00:00,18.01,54.57,1019.17
2021-11-02 02:30:00,17.33,55.39,1018.9
2021-11-02 03:00:00,17.21,55.64,1018.74
2021-11-02 03:30:00,17.09,55.92,1018.47
2021-11-02 04:00:00,17.16,55.75,1018.31
2021-11-02 04:30:00,16.56,56.78,1018.17
2021-11-02 05:00:00,16.29,57.44,1018.06
2021-11-02 05:30:00,16.53,56.9,1018.06
2021-11-02 06:00:00,15.85,58.19,1017.79
2021-11-02 06:30:00,15.69,58.7,1017.8
2021-11-02 07:00:00,15.74,59.26,1017.91
2021-11-02 07:30:00,16.11,59.33,1018.23
2021-11-02 08:00:00,16.37,58.82,1018.57
2021-11-02 08:30:00,17.24,57.49,1018.75
2021-11-02 09:00:00,16.75,58.34,1018.72
2021-11-02 09:30:00,18.41,54.47,1018.28
2021-11-02 10:00:00,19.52,52.22,1018.05
2021-11-02 10:30:00,20.4,53.67,1017.81
2021-11-02 11:00:00,21.4,52.87,1017.54
2021-11-02 11:30:00,21.96,54.61,1017.01
2021-11-02 12:00:00,21.93,56.3,1016.58
2021-11-02 12:30:00,20.86,59.58,1016.21
2021-11-02 13:00:00,20.89,59.51,1015.96
2021-11-02 13:30:00,20.61,59.07,1015.8
2021-11-02 14:00:00,20.92,58.14,1015.91
2021-11-02 14:30:00,20.76,58.07,1015.76
2021-11-02 15:00:00,20.86,58.4,1015.77
2021-11-02 15:30:00,20.91,58.1,1015.92
2021-11-02 16:00:00,20.78,58.27,1015.99
2021-11-02 16:30:00,20.49,57.82,1016.24
2021-11-02 17:00:00,20.29,58.37,1016.17
2021-11-02 17:30:00,20.05,59.26,1016.28
2021-11-02 18:00:00,20.25,59.46,1016.53
2021-11-02 18:30:00,20.13,60.14,1016.67
2021-11-02 19:00:00,20.1,59.36,1016.92
2021-11-02 19:30:00,20.22,58.68,1017.16
2021-11-02 20:00:00,20.02,55.3,1017.13
2021-11-02 20:30:00,19.95,53.68,1017.19
2021-11-02 21:00:00,20.0,52.59,1017.23
2021-11-02 21:30:00,19.92,51.51,1017.34
2021-11-02 22:00:00,19.73,50.01,1017.4
2021-11-02 22:30:00,19.66,51.27,1017.27
2021-11-02 23:00:00,19.48,55.52,1017.04
2021-11-02 23:30:00,18.72,59.84,1017.03
2021-11-03 00:00:00,18.24,62.17,1016.73
2021-11-03 00:30:00,17.92,62.62,1016.67
2021-11-03 01:00:00,17.64,62.74,1016.52
2021-11-03 01:30:00,17.39,62.49,1016.44
2021-11-03 02:00:00,16.96,62.76,1016.42
2021-11-03 02:30:00,16.72,62.78,1016.29
2021-11-03 03:00:00,16.82,63.28,1016.23
2021-11-03 03:30:00,16.63,64.62,1016.07
2021-11-03 04:00:00,16.13,65.93,1015.96
2021-11-03 04:30:00,15.97,66.04,1015.94
2021-11-03 05:00:00,15.94,65.64,1016.02
2021-11-03 05:30:00,15.64,65.77,1016.0
2021-11-03 06:00:00,15.17,66.44,1015.93
2021-11-03 06:30:00,15.11,65.38,1016.17
2021-11-03 07:00:00,14.9,65.92,1016.25
2021-11-03 07:30:00,15.58,65.56,1016.53
2021-11-03 08:00:00,15.53,64.1,1016.65
2021-11-03 08:30:00,15.88,64.06,1016.72
2021-11-03 09:00:00,16.38,64.19,1016.64
2021-11-03 09:30:00,16.87,63.85,1016.64
2021-11-03 10:00:00,17.53,63.14,1016.54
2021-11-03 10:30:00,19.68,58.52,1016.43
2021-11-03 11:00:00,20.63,54.69,1016.24
2021-11-03 11:30:00,22.31,52.59,1015.92
2021-11-03 12:00:00,23.77,47.5,1015.61
2021-11-03 12:30:00,21.48,50.98,1015.41
2021-11-03 13:00:00,21.96,51.26,1015.12
2021-11-03 13:30:00,22.14,49.97,1014.98
2021-11-03 14:00:00,21.78,49.96,1014.87
2021-11-03 14:30:00,22.49,48.65,1014.61
2021-11-03 15:00:00,22.75,46.85,1014.53
2021-11-03 15:30:00,22.48,45.56,1014.52
2021-11-03 16:00:00,21.98,45.15,1014.47
2021-11-03 16:30:00,21.6,45.07,1014.68
2021-11-03 17:00:00,20.9,46.26,1014.67
2021-11-03 17:30:00,20.26,47.41,1014.94
2021-11-03 18:00:00,19.85,48.72,1015.15
2021-11-03 18:30:00,19.59,50.16,1015.28
2021-11-03 19:00:00,19.17,51.53,1015.27
2021-11-03 19:30:00,18.6,54.25,1015.15
2021-11-03 20:00:00,18.48,54.87,1015.38
2021-11-03 20:30:00,18.19,55.5,1015.56
2021-11-03 21:00:00,17.92,55.23,1015.63
2021-11-03 21:30:00,17.69,55.31,1015.62
2021-11-03 22:00:00,17.59,55.1,1015.85
2021-11-03 22:30:00,17.46,55.06,1015.81
2021-11-03 23:00:00,17.32,55.18,1015.69
2021-11-03 23:30:00,17.14,55.71,1015.57
2021-11-04 00:00:00,17.0,56.89,1015.66
2021-11-04 00:30:00,16.6,58.57,1015.96
2021-11-04 01:00:00,16.21,59.2,1016.08
2021-11-04 01:30:00,15.98,59.66,1015.99
2021-11-04 02:00:00,15.81,59.72,1015.86
2021-11-04 02:30:00,15.99,60.8,1015.68
2021-11-04 03:00:00,16.18,62.53,1015.76
2021-11-04 03:30:00,15.87,65.6,1015.83
2021-11-04 04:00:00,15.33,67.21,1015.89
2021-11-04 04:30:00,15.31,68.02,1015.79
2021-11-04 05:00:00,15.66,67.3,1015.82
2021-11-04 05:30:00,15.59,67.22,1016.03
2021-11-04 06:00:00,15.4,68.0,1016.12
2021-11-04 06:30:00,15.08,68.89,1016.08
2021-11-04 07:00:00,15.03,70.02,1016.35
2021-11-04 07:30:00,15.4,70.02,1016.77
2021-11-04 08:00:00,16.25,69.01,1017.01
2021-11-04 08:30:00,16.48,67.95,1017.4
2021-11-04 09:00:00,18.08,65.31,1017.47
2021-11-04 09:30:00,20.65,57.66,1017.51
2021-11-04 10:00:00,22.21,51.39,1017.43
2021-11-04 10:30:00,23.73,47.47,1017.35
2021-11-04 11:00:00,23.8,45.1,1017.3
2021-11-04 11:30:00,24.09,43.44,1017.14
2021-11-04 12:00:00,24.36,43.08,1016.96
2021-11-04 12:30:00,24.67,43.58,1016.69
2021-11-04 13:00:00,23.35,46.24,1016.38
2021-11-04 13:30:00,23.99,42.52,1016.17
2021-11-04 14:00:00,24.07,41.53,1016.2
2021-11-04 14:30:00,23.66,41.43,1016.22
2021-11-04 15:00:00,23.58,42.61,1016.25
2021-11-04 15:30:00,23.53,42.82,1016.37
2021-11-04 16:00:00,22.78,42.79,1016.48
2021-11-04 16:30:00,22.25,42.8,1016.35
2021-11-04 17:00:00,21.76,43.16,1016.38
2021-11-04 17:30:00,21.39,45.24,1016.57
2021-11-04 18:00:00,21.44,47.73,1016.71
2021-11-04 18:30:00,21.37,49.02,1016.78
2021-11-04 19:00:00,21.14,48.15,1017.08
2021-11-04 19:30:00,20.92,49.93,1017.44
2021-11-04 20:00:00,19.76,51.02,1017.57
2021-11-04 20:30:00,19.26,52.48,1017.76
2021-11-04 21:00:00,19.11,52.6,1017.94
2021-11-04 21:30:00,18.77,53.33,1018.36
2021-11-04 22:00:00,19.12,54.15,1018.71
2021-11-04 22:30:00,18.82,54.46,1018.89
2021-11-04 23:00:00,18.8,55.24,1018.99
2021-11-04 23:30:00,18.81,55.22,1018.92
2021-11-05 00:00:00,18.33,55.88,1018.89
2021-11-05 00:30:00,17.91,57.59,1018.73
2021-11-05 01:00:00,17.27,59.52,1018.69
2021-11-05 01:30:00,17.43,59.94,1018.63
2021-11-05 02:00:00,17.36,60.59,1018.61
2021-11-05 02:30:00,17.37,61.66,1018.44
2021-11-05 03:00:00,17.23,62.53,1018.51
2021-11-05 03:30:00,17.06,62.91,1018.58
2021-11-05 04:00:00,16.5,64.14,1018.7
2021-11-05 04:30:00,16.35,64.77,1018.8
2021-11-05 05:00:00,15.83,66.17,1018.76
2021-11-05 05:30:00,15.34,67.14,1018.58
2021-11-05 06:00:00,15.98,65.76,1018.69
2021-11-05 06:30:00,16.03,64.95,1018.84
2021-11-05 07:00:00,15.49,66.45,1019.09
2021-11-05 07:30:00,16.31,65.14,1019.4
2021-11-05 08:00:00,17.22,61.33,1019.79
2021-11-05 08:30:00,18.7,57.15,1019.94
2021-11-05 09:00:00,19.75,51.61,1020.04
2021-11-05 09:30:00,20.52,47.71,1019.82
2021-11-05 10:00:00,21.59,43.83,1019.71
2021-11-05 10:30:00,21.64,42.24,1019.46
2021-11-05 11:00:00,22.01,39.38,1018.88
2021-11-05 11:30:00,22.21,36.73,1018.43
2021-11-05 12:00:00,23.7,34.33,1018.08
2021-11-05 12:30:00,23.94,32.43,1017.86
2021-11-05 13:00:00,23.79,34.03,1017.53
2021-11-05 13:30:00,23.41,36.57,1017.0
2021-11-05 14:00:00,23.52,36.56,1016.63
2021-11-05 14:30:00,22.52,37.88,1016.69
2021-11-05 15:00:00,21.9,39.26,1016.59
2021-11-05 15:30:00,21.63,38.65,1016.6
2021-11-05 16:00:00,21.27,37.99,1016.54
2021-11-05 16:30:00,21.14,38.15,1016.74
2021-11-05 17:00:00,21.05,39.36,1016.78
2021-11-05 17:30:00,21.29,39.67,1017.03
2021-11-05 18:00:00,20.91,40.54,1016.72
2021-11-05 18:30:00,20.79,40.58,1017.0
2021-11-05 19:00:00,20.41,40.79,1017.55
2021-11-05 19:30:00,20.41,41.88,1017.72
2021-11-05 20:00:00,20.1,43.08,1017.78
2021-11-05 20:30:00,20.05,44.25,1017.9
2021-11-05 21:00:00,19.83,44.54,1017.55
2021-11-05 21:30:00,19.4,46.99,1017.71
2021-11-05 22:00:00,19.65,49.02,1017.83
2021-11-05 22:30:00,19.56,49.73,1017.5
2021-11-05 23:00:00,19.61,50.59,1017.32
2021-11-05 23:30:00,19.14,51.74,1017.13
2021-11-06 00:00:00,19.05,52.22,1017.13
2021-11-06 00:30:00,18.95,52.69,1017.23
2021-11-06 01:00:00,18.71,53.74,1017.3
2021-11-06 01:30:00,18.68,54.28,1017.55
2021-11-06 02:00:00,18.3,56.54,1016.98
2021-11-06 02:30:00,18.1,58.14,1017.25
2021-11-06 03:00:00,18.21,58.28,1016.72
2021-11-06 03:30:00,18.3,58.35,1016.38
2021-11-06 04:00:00,17.89,59.76,1016.24
2021-11-06 04:30:00,17.95,60.27,1016.24
2021-11-06 05:00:00,17.89,61.26,1016.33
2021-11-06 05:30:00,17.66,62.47,1016.19
2021-11-06 06:00:00,18.05,62.39,1016.14
2021-11-06 06:30:00,17.75,63.54,1016.59
2021-11-06 07:00:00,17.59,64.25,1016.55
2021-11-06 07:30:00,17.28,64.81,1016.85
2021-11-06 08:00:00,17.54,64.08,1017.19
2021-11-06 08:30:00,17.66,63.5,1017.53
2021-11-06 09:00:00,17.88,62.88,1017.32
2021-11-06 09:30:00,18.28,61.06,1016.81
2021-11-06 10:00:00,18.41,60.21,1016.6
2021-11-06 10:30:00,18.57,59.09,1016.98
2021-11-06 11:00:00,18.69,58.54,1016.96
2021-11-06 11:30:00,18.81,57.54,1016.52
2021-11-06 12:00:00,18.95,57.3,1016.19
2021-11-06 12:30:00,19.39,56.6,1015.86
2021-11-06 13:00:00,19.57,55.9,1015.54
2021-11-06 13:30:00,19.74,55.63,1015.25
2021-11-06 14:00:00,19.82,55.58,1015.26
2021-11-06 14:30:00,19.86,56.05,1015.05
2021-11-06 15:00:00,19.77,56.04,1015.38
2021-11-06 15:30:00,19.62,55.99,1015.38
2021-11-06 16:00:00,19.54,55.5,1015.47
2021-11-06 16:30:00,19.26,56.46,1015.42
2021-11-06 17:00:00,19.1,57.09,1015.49
2021-11-06 17:30:00,19.1,57.13,1015.55
2021-11-06 18:00:00,18.8,57.48,1015.86
2021-11-06 18:30:00,18.7,58.13,1016.04
2021-11-06 19:00:00,18.49,59.0,1016.35
2021-11-06 19:30:00,18.55,59.28,1016.67
2021-11-06 20:00:00,18.32,59.56,1016.68
2021-11-06 20:30:00,18.33,58.84,1016.64
2021-11-06 21:00:00,18.43,58.75,1016.76
2021-11-06 21:30:00,18.28,57.85,1016.97
2021-11-06 22:00:00,18.31,57.64,1017.05
2021-11-06 22:30:00,18.05,58.86,1017.26
2021-11-06 23:00:00,17.91,60.25,1017.1
2021-11-06 23:30:00,17.53,61.59,1016.9
2021-11-07 00:00:00,17.17,63.11,1016.86
2021-11-07 00:30:00,16.77,64.26,1016.75
2021-11-07 01:00:00,16.82,64.71,1016.82
2021-11-07 01:30:00,16.87,65.03,1016.89
2021-11-07 02:00:00,16.57,65.89,1016.9
2021-11-07 02:30:00,16.48,66.72,1016.85
2021-11-07 03:00:00,16.43,66.83,1016.69
2021-11-07 03:30:00,16.44,67.24,1016.67
2021-11-07 04:00:00,16.39,67.35,1016.69
2021-11-07 04:30:00,16.34,67.47,1016.89
2021-11-07 05:00:00,16.27,67.73,1017.26
2021-11-07 05:30:00,16.19,67.93,1017.63
2021-11-07 06:00:00,16.06,68.17,1017.98
2021-11-07 06:30:00,15.62,69.38,1017.43
2021-11-07 07:00:00,15.87,68.75,1017.4
2021-11-07 07:30:00,16.63,67.73,1017.69
2021-11-07 08:00:00,17.92,63.78,1018.35
2021-11-07 08:30:00,19.75,59.4,1018.91
2021-11-07 09:00:00,20.91,53.82,1018.9
2021-11-07 09:30:00,21.37,49.66,1018.6
2021-11-07 10:00:00,22.58,44.54,1018.48
2021-11-07 10:30:00,22.28,43.79,1018.73
2021-11-07 11:00:00,22.72,43.12,1018.46
2021-11-07 11:30:00,23.15,41.73,1018.09
2021-11-07 12:00:00,23.86,39.24,1017.42
2021-11-07 12:30:00,24.72,38.97,1017.01
2021-11-07 13:00:00,24.8,36.68,1016.67
2021-11-07 13:30:00,24.58,37.52,1016.17
2021-11-07 14:00:00,24.59,36.65,1015.86
2021-11-07 14:30:00,24.28,35.88,1016.06
2021-11-07 15:00:00,23.85,33.26,1015.97
2021-11-07 15:30:00,23.68,33.42,1015.89
2021-11-07 16:00:00,22.7,33.72,1015.92
2021-11-07 16:30:00,22.15,35.29,1015.76
2021-11-07 17:00:00,21.73,36.96,1015.72
2021-11-07 17:30:00,21.11,39.1,1015.64
2021-11-07 18:00:00,20.94,40.34,1015.73
2021-11-07 18:30:00,20.7,40.04,1016.18
2021-11-07 19:00:00,20.38,43.79,1016.34
2021-11-07 19:30:00,19.72,46.58,1016.2
2021-11-07 20:00:00,19.61,47.8,1016.13
2021-11-07 20:30:00,19.5,48.63,1016.04
2021-11-07 21:00:00,19.07,49.1,1015.94
2021-11-07 21:30:00,19.12,48.82,1015.9
2021-11-07 22:00:00,19.26,49.92,1015.75
2021-11-07 22:30:00,18.73,52.45,1015.81
2021-11-07 23:00:00,18.78,53.18,1015.55
2021-11-07 23:30:00,19.27,53.06,1015.43
2021-11-08 00:00:00,19.3,53.23,1015.33
2021-11-08 00:30:00,18.84,55.1,1015.28
2021-11-08 01:00:00,18.81,56.04,1015.12
2021-11-08 01:30:00,18.23,57.86,1014.92
2021-11-08 02:00:00,18.05,58.82,1014.64
2021-11-08 02:30:00,18.37,58.29,1014.72
2021-11-08 03:00:00,18.54,59.57,1014.37
2021-11-08 03:30:00,18.57,59.36,1013.86
2021-11-08 04:00:00,18.66,59.99,1013.36
2021-11-08 04:30:00,18.1,62.85,1013.13
2021-11-08 05:00:00,17.75,65.08,1013.13
2021-11-08 05:30:00,17.86,66.51,1012.87
2021-11-08 06:00:00,18.04,66.66,1013.12
2021-11-08 06:30:00,18.2,67.21,1012.3
2021-11-08 07:00:00,18.29,67.98,1012.37
2021-11-08 07:30:00,18.5,67.42,1012.27
2021-11-08 08:00:00,18.77,67.79,1012.27
2021-11-08 08:30:00,18.93,67.63,1011.76
2021-11-08 09:00:00,19.26,67.27,1011.42
2021-11-08 09:30:00,19.8,66.46,1011.26
2021-11-08 10:00:00,20.03,66.13,1011.62
2021-11-08 10:30:00,20.55,65.28,1011.7
2021-11-08 11:00:00,21.04,63.77,1010.86
2021-11-08 11:30:00,20.87,64.33,1009.86
2021-11-08 12:00:00,20.87,63.23,1009.13
2021-11-08 12:30:00,21.53,61.42,1009.16
2021-11-08 13:00:00,21.49,62.6,1009.04
2021-11-08 13:30:00,21.55,62.8,1008.57
2021-11-08 14:00:00,21.31,64.07,1008.05
2021-11-08 14:30:00,21.59,64.83,1007.96
2021-11-08 15:00:00,21.85,64.65,1008.02
2021-11-08 15:30:00,21.24,67.98,1008.8
2021-11-08 16:00:00,20.32,70.25,1009.1
2021-11-08 16:30:00,19.36,72.19,1010.29
2021-11-08 17:00:00,18.67,75.08,1010.01
2021-11-08 17:30:00,18.31,74.98,1010.72
2021-11-08 18:00:00,17.61,74.62,1011.14
2021-11-08 18:30:00,17.15,75.8,1011.36
2021-11-08 19:00:00,16.71,76.46,1011.25
2021-11-08 19:30:00,16.46,75.66,1011.51
2021-11-08 20:00:00,16.44,73.38,1011.58
2021-11-08 20:30:00,16.53,69.16,1011.63
2021-11-08 21:00:00,16.53,65.07,1011.86
2021-11-08 21:30:00,16.52,62.16,1011.86
2021-11-08 22:00:00,16.38,59.32,1012.56
2021-11-08 22:30:00,16.27,58.05,1012.85
2021-11-08 23:00:00,16.29,57.44,1013.12
2021-11-08 23:30:00,16.13,55.08,1013.34
2021-11-09 00:00:00,16.2,55.02,1013.13
2021-11-09 00:30:00,16.02,53.53,1013.07
2021-11-09 01:00:00,16.02,53.34,1012.97
2021-11-09 01:30:00,15.99,52.24,1013.06
2021-11-09 02:00:00,15.89,52.35,1012.86
2021-11-09 02:30:00,15.88,50.87,1012.64
2021-11-09 03:00:00,15.82,50.24,1012.59
2021-11-09 03:30:00,15.7,51.52,1012.39
2021-11-09 04:00:00,15.65,50.12,1012.29
2021-11-09 04:30:00,15.52,49.75,1012.2
2021-11-09 05:00:00,15.44,49.9,1012.25
2021-11-09 05:30:00,15.48,49.61,1012.18
2021-11-09 06:00:00,15.44,48.66,1012.21
2021-11-09 06:30:00,15.44,48.8,1012.35
2021-11-09 07:00:00,15.37,49.61,1012.32
2021-11-09 07:30:00,15.27,48.9,1012.28
2021-11-09 08:00:00,15.55,50.19,1012.51
2021-11-09 08:30:00,15.48,49.52,1012.42
2021-11-09 09:00:00,15.41,50.88,1012.85
2021-11-09 09:30:00,15.55,51.71,1012.87
2021-11-09 10:00:00,15.55,52.35,1012.93
2021-11-09 10:30:00,16.19,53.18,1012.79
2021-11-09 11:00:00,15.89,58.68,1012.39
2021-11-09 11:30:00,15.82,58.27,1011.84
2021-11-09 12:00:00,15.74,57.52,1011.48
2021-11-09 12:30:00,15.34,59.64,1011.06
2021-11-09 13:00:00,15.19,62.91,1010.83
2021-11-09 13:30:00,14.61,67.43,1010.68
2021-11-09 14:00:00,14.79,67.94,1010.63
2021-11-09 14:30:00,15.11,69.83,1010.35
2021-11-09 15:00:00,15.21,66.03,1009.9
2021-11-09 15:30:00,14.74,67.76,1009.99
2021-11-09 16:00:00,13.42,72.75,1010.29
2021-11-09 16:30:00,14.11,72.17,1010.12
2021-11-09 17:00:00,13.95,71.25,1009.96
2021-11-09 17:30:00,14.16,69.14,1009.83
2021-11-09 18:00:00,13.71,67.23,1009.95
2021-11-09 18:30:00,13.77,66.81,1009.81
2021-11-09 19:00:00,13.66,67.77,1010.69
2021-11-09 19:30:00,13.18,67.34,1010.03
2021-11-09 20:00:00,13.26,67.85,1010.21
2021-11-09 20:30:00,12.82,69.96,1009.91
2021-11-09 21:00:00,12.91,70.42,1009.9
2021-11-09 21:30:00,12.85,66.9,1009.86
2021-11-09 22:00:00,12.82,70.98,1009.84
2021-11-09 22:30:00,13.0,71.16,1009.53
2021-11-09 23:00:00,13.13,72.14,1010.03
2021-11-09 23:30:00,12.5,73.28,1009.52
2021-11-10 00:00:00,12.41,73.29,1009.24
2021-11-10 00:30:00,12.26,77.24,1009.27
2021-11-10 01:00:00,11.96,77.24,1009.13
2021-11-10 01:30:00,12.25,76.86,1009.03
2021-11-10 02:00:00,12.06,76.89,1008.56
2021-11-10 02:30:00,11.03,81.6,1008.32
2021-11-10 03:00:00,11.22,82.7,1008.43
2021-11-10 03:30:00,11.39,79.78,1009.26
2021-11-10 04:00:00,11.71,78.61,1008.4
2021-11-10 04:30:00,11.76,77.69,1008.16
2021-11-10 05:00:00,11.52,77.82,1007.93
2021-11-10 05:30:00,11.52,76.2,1008.85
2021-11-10 06:00:00,11.61,76.65,1008.93
2021-11-10 06:30:00,11.5,76.31,1008.07
2021-11-10 07:00:00,11.65,77.36,1008.42
2021-11-10 07:30:00,11.62,77.69,1008.53
2021-11-10 08:00:00,11.23,79.26,1008.68
2021-11-10 08:30:00,11.77,78.62,1008.88
