date,open,high,low,close,sma 5,sma 21,sma 43,sma 55,sma 144,stddev,-3s,-2s,+2s,+3s,RCI
2016-02-12,15426.27,15437.22,14865.77,14952.61,16115.1,16876.2,17940.8,18345.7,18891.8,706.3,14757.3,15463.6,18288.8,18995.1,15484.0
2016-02-15,15248.38,16155.1,15243.88,16022.58,15955.7,16796.4,17849.7,18279.0,18858.2,703.4,14686.1,15389.5,18203.3,18906.7,15483.0
2016-02-16,15849.47,16341.56,15809.58,16054.43,15765.7,16741.0,17769.5,18212.7,18825.4,714.3,14598.1,15312.4,18169.6,18883.9,15470.0
2016-02-17,16035.35,16214.46,15632.12,15836.36,15715.9,16651.5,17679.6,18144.4,18791.6,703.7,14540.4,15244.1,18058.9,18762.6,15462.0
2016-02-18,16138.08,16337.59,16118.8,16196.8,15812.6,16601.8,17603.0,18086.2,18764.4,696.8,14511.3,15208.1,17995.5,18692.3,15481.0
2016-02-19,16050.4,16050.46,15799.35,15967.17,16015.5,16545.6,17525.5,18015.1,18734.8,698.2,14450.9,15149.1,17942.1,18640.3,15460.0
2016-02-22,15851.39,16187.4,15816.83,16111.05,16033.2,16505.4,17457.2,17945.8,18705.5,697.8,14412.1,15109.9,17900.9,18598.7,15455.0
2016-02-23,16230.38,16350.38,16001.19,16052.05,16032.7,16457.9,17383.3,17876.7,18674.4,692.9,14379.3,15072.2,17843.6,18536.5,15479.0
2016-02-24,15851.13,16006.45,15753.77,15915.79,16048.6,16434.1,17314.3,17803.5,18642.3,702.9,14325.4,15028.3,17839.9,18542.8,15438.0
2016-02-25,15983.47,16218.29,15953.93,16140.34,16037.3,16440.0,17257.9,17735.4,18614.7,699.7,14340.8,15040.5,17839.5,18539.2,15342.0
2016-02-26,16311.52,16472.5,16188.41,16188.41,16081.5,16403.3,17191.3,17670.7,18585.7,691.3,14329.3,15020.6,17786.0,18477.3,15400.0
2016-02-29,16313.31,16464.75,16026.76,16026.76,16064.7,16351.7,17113.9,17598.3,18559.9,676.2,14323.2,14999.4,17704.0,18380.2,15451.0
2016-03-01,16013.0,16099.42,15857.37,16085.51,16071.4,16322.0,17046.5,17528.2,18533.7,673.4,14301.9,14975.2,17668.8,18342.1,15535.0
2016-03-02,16391.48,16815.25,16388.92,16746.55,16237.5,16302.1,16996.0,17470.1,18512.6,653.1,14342.7,14995.8,17608.4,18261.5,15684.0
2016-03-03,16695.78,16962.95,16691.94,16960.16,16401.5,16298.2,16951.2,17423.9,18488.3,648.8,14351.9,15000.7,17595.7,18244.5,15881.0
2016-03-04,16927.36,17042.92,16861.38,17014.78,16566.8,16274.3,16909.9,17375.1,18463.4,609.5,14445.7,15055.2,17493.4,18102.9,16126.0
2016-03-08,16889.48,16909.79,16570.22,16783.15,16718.0,16222.7,16863.8,17325.8,18436.6,505.1,14707.4,15212.5,17232.9,17738.0,16344.0
2016-03-09,16625.59,16706.25,16494.8,16642.2,16829.4,16214.3,16811.9,17277.5,18407.4,496.0,14726.2,15222.2,17206.4,17702.4,16529.0
2016-03-10,16811.0,16887.6,16713.13,16852.35,16850.5,16207.0,16762.3,17237.6,18381.4,484.9,14752.2,15237.2,17176.8,17661.8,16769.0
2016-03-11,16610.18,17015.3,16575.75,16938.87,16846.3,16247.7,16727.2,17195.9,18355.4,509.4,14719.6,15229.0,17266.4,17775.8,16827.0
2016-03-14,17155.52,17291.35,17149.21,17233.75,16890.1,16320.1,16700.7,17165.9,18332.4,536.9,14709.3,15246.2,17394.0,17930.9,16829.0
2016-03-15,17219.89,17279.3,17042.56,17117.07,16956.8,16423.1,16675.7,17139.6,18310.0,464.1,15030.8,15494.9,17351.3,17815.4,16827.0
2016-03-16,16981.36,17102.45,16950.84,16974.45,17023.3,16468.5,16657.2,17101.9,18286.7,469.5,15060.0,15529.5,17407.5,17877.0,16831.0
2016-03-17,17107.6,17253.03,16814.84,16936.38,17040.1,16510.5,16639.5,17057.9,18263.3,470.0,15100.4,15570.4,17450.6,17920.6,16827.0
2016-03-18,16883.75,16920.91,16613.69,16724.81,16997.3,16552.8,16628.0,17016.8,18236.9,445.7,15215.7,15661.4,17444.2,17889.9,16751.0
2016-03-22,16937.31,17107.8,16851.21,17048.55,16960.3,16593.3,16612.5,16982.8,18212.4,450.4,15242.1,15692.5,17494.1,17944.5,16786.0
2016-03-23,17066.27,17142.08,16964.31,17000.98,16937.0,16642.6,16606.9,16948.5,18187.7,434.8,15338.3,15773.1,17512.1,17946.9,16760.0
2016-03-24,16979.39,17041.16,16843.99,16892.33,16920.6,16679.8,16601.0,16914.0,18162.5,420.2,15419.2,15839.4,17520.2,17940.4,16703.0
2016-03-25,16949.53,17026.14,16889.4,17002.75,16933.9,16725.0,16602.1,16881.9,18137.5,399.9,15525.3,15925.2,17524.8,17924.7,16669.0
2016-03-28,17129.27,17167.88,16961.41,17134.37,17015.8,16783.1,16604.1,16850.3,18112.9,363.3,15693.1,16056.4,17509.8,17873.1,16657.0
2016-03-29,16985.28,17137.2,16948.43,17103.53,17026.8,16828.9,16620.1,16816.2,18087.8,338.1,15814.7,16152.8,17505.0,17843.1,16638.0
2016-03-30,17078.03,17078.03,16875.91,16878.96,17002.4,16861.8,16640.1,16787.6,18060.5,304.6,15948.1,16252.7,17470.9,17775.5,16506.0
2016-03-31,16997.14,17033.65,16758.67,16758.67,16975.7,16896.7,16635.5,16758.2,18033.0,239.1,16179.5,16418.6,17374.8,17613.9,16314.0
2016-04-01,16719.56,16719.56,16113.01,16164.16,16807.9,16900.4,16613.5,16721.3,18003.6,226.0,16222.4,16448.4,17352.4,17578.4,16042.0
2016-04-04,16087.76,16238.51,16029.5,16123.27,16605.7,16870.7,16599.9,16691.5,17972.4,281.4,16026.6,16308.0,17433.4,17714.8,15814.0
2016-04-05,16044.23,16066.18,15698.55,15732.82,16331.6,16812.3,16566.6,16655.7,17938.9,374.1,15690.1,16064.2,17560.4,17934.5,15697.0
2016-04-06,15727.7,15828.61,15612.91,15715.36,16098.9,16750.4,16535.7,16628.4,17907.6,440.5,15429.0,15869.5,17631.3,18071.8,15632.0
2016-04-07,15739.26,15871.1,15636.21,15749.84,15897.1,16701.2,16494.6,16592.6,17877.9,491.4,15227.0,15718.4,17684.0,18175.4,15492.0
2016-04-08,15597.04,16027.63,15471.8,15821.52,15828.6,16662.1,16447.1,16566.8,17852.8,527.6,15079.2,15606.9,17717.3,18245.0,15344.0
2016-04-11,15761.57,15778.74,15525.49,15751.13,15754.1,16609.7,16422.2,16541.5,17833.4,561.4,14925.5,15486.9,17732.5,18293.9,15245.0
2016-04-12,15719.24,15963.03,15693.61,15928.79,15793.3,16561.6,16397.2,16522.8,17820.3,574.9,14836.9,15411.8,17711.4,18286.3,15201.0
2016-04-13,16142.71,16405.59,16132.23,16381.22,15926.5,16521.0,16404.1,16510.7,17806.5,554.8,14856.5,15411.4,17630.6,18185.5,15248.0
2016-04-14,16629.83,16911.05,16602.17,16911.05,16158.7,16511.2,16431.9,16519.7,17794.9,545.5,14874.7,15420.2,17602.2,18147.7,15366.0
2016-04-15,16720.39,16928.67,16720.39,16848.03,16364.0,16505.2,16476.0,16534.8,17779.0,540.8,14882.8,15423.6,17586.8,18127.6,15439.0
2016-04-18,16521.25,16526.9,16254.2,16275.95,16469.0,16473.7,16481.9,16522.3,17760.9,533.6,14872.8,15406.4,17541.0,18074.6,15487.0
2016-04-19,16582.66,16900.33,16570.5,16874.44,16658.1,16480.8,16501.0,16518.0,17751.9,538.1,14866.4,15404.5,17557.1,18095.2,15506.0
2016-04-20,17053.83,17099.36,16870.73,16906.54,16763.2,16474.1,16525.9,16521.6,17743.7,531.5,14879.6,15411.1,17537.1,18068.6,15670.0
2016-04-21,17187.27,17381.7,17144.53,17363.62,16853.7,16491.3,16553.0,16525.3,17738.0,554.8,14826.8,15381.6,17601.0,18155.8,15931.0
2016-04-22,17220.47,17572.49,17192.39,17572.49,16998.6,16523.7,16590.3,16534.9,17736.5,597.6,14730.8,15328.4,17719.0,18316.6,16126.0
2016-04-25,17613.56,17613.56,17403.87,17439.3,17231.3,16544.5,16621.2,16533.5,17733.5,622.2,14677.9,15300.1,17788.9,18411.1,16343.0
2016-04-26,17358.56,17426.02,17200.5,17353.28,17327.0,16555.0,16651.5,16524.2,17733.0,634.3,14652.1,15286.4,17823.6,18457.9,16534.0
2016-04-27,17369.68,17417.54,17230.23,17290.49,17403.8,16563.9,16683.5,16532.7,17722.7,643.6,14633.0,15276.6,17851.2,18494.8,16697.0
2016-04-28,17438.99,17572.27,16652.74,16666.05,17264.3,16553.7,16695.7,16526.6,17711.4,640.1,14633.4,15273.5,17833.9,18474.0,16732.0
2016-05-02,16357.1,16357.1,15975.47,16147.38,16979.3,16524.6,16694.7,16527.7,17696.7,644.2,14592.0,15236.2,17813.0,18457.2,16705.0
2016-05-06,16212.67,16271.61,15989.35,16106.72,16712.8,16521.9,16696.6,16534.9,17683.8,645.9,14584.2,15230.1,17813.7,18459.6,16623.0
2016-05-12,16459.69,16658.07,16374.59,16646.34,16571.4,16546.8,16709.6,16565.7,17674.2,639.8,14627.3,15267.1,17826.5,18466.3,16577.0
2016-05-13,16804.17,16804.17,16400.87,16412.21,16395.7,16579.1,16701.9,16572.8,17662.0,613.2,14739.4,15352.6,17805.6,18418.8,16464.0
2016-05-16,16391.92,16632.62,16391.92,16466.4,16355.8,16614.9,16690.4,16580.2,17648.3,581.4,14870.6,15452.1,17777.7,18359.2,16335.0
2016-05-17,16618.95,16655.89,16509.31,16652.8,16456.9,16657.9,16682.0,16595.1,17638.5,546.6,15018.1,15564.7,17751.1,18297.7,16196.0
2016-05-18,16611.4,16795.47,16513.17,16644.69,16564.5,16697.1,16678.7,16603.2,17632.1,512.0,15161.0,15673.0,17721.2,18233.2,16039.0
2016-05-19,16807.46,16841.04,16590.16,16646.66,16564.6,16739.7,16678.8,16615.6,17623.5,464.4,15346.5,15810.9,17668.5,18132.9,15871.0
2016-05-20,16594.99,16770.87,16548.34,16736.35,16629.4,16778.2,16676.1,16627.0,17617.2,425.7,15501.1,15926.8,17629.6,18055.3,15705.0
2016-05-23,16671.28,16691.5,16417.84,16654.6,16667.0,16791.2,16669.5,16637.9,17615.3,417.1,15540.0,15957.1,17625.3,18042.4,15549.0
2016-05-24,16605.04,16605.04,16471.37,16498.76,16636.2,16771.6,16652.4,16648.5,17609.1,420.8,15509.2,15930.0,17613.2,18034.0,15570.0
2016-05-25,16764.35,16806.03,16731.12,16757.35,16658.7,16767.3,16644.1,16659.7,17602.4,420.5,15505.9,15926.4,17608.2,18028.7,15652.0
2016-05-26,16927.69,16957.56,16743.17,16772.46,16683.9,16790.9,16639.4,16670.3,17595.8,405.1,15575.5,15980.6,17601.2,18006.3,15522.0
2016-05-27,16830.5,16901.09,16792.73,16834.84,16703.6,16789.0,16637.0,16685.0,17587.6,404.8,15574.6,15979.4,17598.6,18003.4,15631.0
2016-05-30,16973.72,17068.02,16910.19,17068.02,16786.3,16796.7,16645.0,16702.9,17579.9,408.7,15570.7,15979.4,17614.0,18022.7,15768.0
2016-05-31,17029.46,17251.36,16988.64,17234.98,16933.5,16790.6,16649.3,16711.8,17572.3,400.6,15588.7,15989.3,17591.9,17992.5,15940.0
2016-06-01,17097.22,17145.95,16908.92,16955.73,16973.2,16761.2,16648.3,16711.7,17564.1,361.1,15677.9,16039.0,17483.4,17844.5,16135.0
2016-06-02,16817.26,16819.85,16525.47,16562.55,16931.2,16719.5,16640.6,16703.5,17551.0,327.9,15735.7,16063.6,17375.4,17703.3,16222.0
2016-06-03,16599.51,16716.14,16554.6,16642.23,16892.7,16685.6,16632.2,16700.9,17540.0,294.2,15803.0,16097.2,17274.0,17568.2,16317.0
2016-06-06,16373.32,16581.3,16322.64,16580.03,16795.1,16651.8,16619.3,16699.8,17530.9,260.0,15871.7,16131.7,17171.9,17431.9,16419.0
2016-06-07,16651.05,16701.01,16536.23,16675.45,16683.2,16652.2,16609.4,16696.6,17521.0,260.1,15872.0,16132.1,17172.3,17432.4,16501.0
2016-06-08,16722.49,16830.92,16581.71,16830.92,16658.2,16684.8,16608.3,16694.6,17512.0,235.3,15978.8,16214.2,17155.4,17390.8,16469.0
2016-06-13,16319.11,16335.38,16019.18,16019.18,16549.6,16680.6,16591.1,16672.5,17496.8,246.6,15940.9,16187.4,17173.8,17420.3,16196.0
2016-06-14,16001.19,16082.5,15762.09,15859.0,16392.9,16643.1,16584.0,16649.7,17478.1,305.0,15728.1,16033.1,17253.1,17558.1,16031.0
2016-06-15,15799.07,15997.3,15752.01,15919.58,16260.8,16619.6,16579.2,16630.5,17460.6,340.5,15598.1,15938.6,17300.6,17641.1,15810.0
2016-06-16,15871.22,15913.08,15395.98,15434.14,16012.6,16570.5,16572.3,16603.2,17437.1,427.2,15288.9,15716.1,17424.9,17852.1,15612.0
2016-06-17,15631.79,15774.87,15582.94,15599.66,15766.3,16520.3,16569.6,16582.7,17413.8,476.1,15092.1,15568.1,17472.5,17948.5,15497.0
2016-06-20,15839.06,16035.44,15835.86,15965.3,15755.5,16488.0,16574.6,16563.0,17394.3,490.1,15017.7,15507.8,17468.2,17958.3,15406.0
2016-06-21,15875.81,16202.3,15770.96,16169.11,15817.6,16465.2,16582.7,16547.9,17375.3,493.4,14984.9,15478.3,17452.1,17945.5,15344.0
2016-06-22,16095.81,16160.99,15980.65,16065.72,15846.8,16433.3,16590.0,16532.9,17355.4,496.7,14943.2,15439.9,17426.7,17923.4,15319.0
2016-06-23,16098.61,16263.87,16057.86,16238.35,16007.6,16413.5,16597.2,16519.0,17335.6,495.7,14926.3,15422.0,17405.0,17900.7,15301.0
2016-06-24,16333.87,16389.17,14864.01,14952.02,15878.1,16339.8,16564.0,16479.3,17309.7,588.6,14573.9,15162.5,17517.1,18105.7,15216.0
2016-06-27,15153.08,15323.95,15061.66,15309.21,15746.9,16270.9,16526.7,16446.6,17284.6,621.2,14407.3,15028.5,17513.3,18134.5,15184.0
2016-06-28,15094.71,15443.82,14987.79,15323.14,15577.7,16201.9,16491.3,16418.4,17258.2,642.8,14273.5,14916.3,17487.5,18130.3,15164.0
2016-06-29,15523.35,15626.66,15398.31,15566.83,15477.9,16141.5,16474.8,16396.7,17232.5,639.9,14221.7,14861.6,17421.4,18061.3,15175.0
2016-06-30,15752.71,15781.69,15575.92,15575.92,15345.4,16070.4,16444.6,16386.0,17204.3,614.2,14227.7,14841.9,17298.9,17913.1,15200.0
2016-07-01,15698.02,15765.0,15635.57,15682.48,15491.5,15996.5,16416.1,16378.0,17176.6,557.9,14322.8,14880.7,17112.3,17670.2,15247.0
2016-07-04,15554.04,15805.31,15553.92,15775.8,15584.8,15940.3,16379.2,16378.8,17149.4,514.2,14397.8,14912.0,16968.6,17482.8,15304.0
2016-07-05,15682.16,15702.04,15602.73,15669.33,15654.1,15897.8,16334.9,16377.9,17121.4,496.8,14407.5,14904.2,16891.4,17388.1,15356.0
2016-07-06,15434.46,15434.46,15167.98,15378.99,15616.5,15837.6,16287.0,16371.2,17092.1,478.3,14402.8,14881.1,16794.1,17272.4,15377.0
2016-07-07,15346.81,15418.9,15241.91,15276.24,15556.6,15775.5,16238.7,16361.3,17063.6,461.4,14391.3,14852.7,16698.3,17159.7,15384.0
2016-07-08,15326.84,15399.7,15106.52,15106.98,15441.5,15700.9,16187.9,16349.6,17030.4,434.6,14397.1,14831.7,16570.1,17004.7,15396.0
2016-07-13,16343.0,16444.25,16196.44,16231.43,15532.6,15672.3,16177.8,16355.1,17004.8,371.8,14556.8,14928.6,16416.0,16787.8,15653.0
2016-07-14,16242.2,16398.73,16229.26,16385.89,15675.9,15689.8,16183.4,16355.1,16980.7,396.7,14499.7,14896.4,16483.2,16879.9,15873.0
2016-07-15,16396.12,16607.32,16396.12,16497.85,15899.7,15720.2,16192.5,16347.6,16956.8,433.2,14420.7,14853.9,16586.5,17019.7,16065.0
2016-07-19,16612.09,16726.71,16514.66,16723.31,16189.1,15758.5,16194.2,16345.4,16934.8,484.2,14306.0,14790.2,16726.8,17211.0,16240.0
2016-07-20,16646.92,16692.84,16554.03,16681.89,16504.1,15817.9,16200.5,16352.7,16913.5,517.8,14264.6,14782.4,16853.4,17371.2,16325.0
2016-07-21,16855.18,16938.96,16740.0,16810.22,16619.8,15875.5,16208.5,16351.6,16891.3,558.1,14201.3,14759.4,16991.6,17549.7,16425.0
2016-07-22,16612.9,16691.81,16566.98,16627.25,16668.1,15907.0,16207.9,16346.5,16868.3,581.6,14162.2,14743.8,17070.2,17651.8,16545.0
2016-07-25,16655.81,16778.65,16612.33,16620.29,16692.6,15928.5,16207.3,16333.0,16845.3,599.8,14129.1,14728.9,17128.1,17727.9,16648.0
2016-07-26,16535.81,16535.81,16323.1,16383.04,16624.5,15943.6,16201.2,16311.4,16823.6,607.4,14121.4,14728.8,17158.4,17765.8,16712.0
2016-07-27,16526.06,16821.43,16526.06,16664.82,16621.1,15963.9,16199.6,16297.3,16802.5,624.6,14090.0,14714.7,17213.1,17837.8,16794.0
2016-07-28,16596.15,16616.28,16450.28,16476.84,16554.4,16036.6,16195.4,16281.3,16781.6,588.7,14270.5,14859.2,17214.0,17802.7,16749.0
2016-07-29,16359.68,16679.19,16174.35,16569.27,16542.9,16096.6,16197.1,16268.2,16762.6,574.9,14371.9,14946.8,17246.4,17821.3,16730.0
2016-08-01,16415.31,16677.49,16319.15,16635.77,16545.9,16159.1,16194.2,16267.7,16745.9,557.7,14485.9,15043.7,17274.5,17832.3,16714.0
2016-08-02,16469.68,16541.88,16391.45,16391.45,16547.6,16198.3,16185.4,16272.1,16726.2,542.8,14570.0,15112.8,17283.8,17826.6,16658.0
2016-08-03,16227.28,16275.34,16056.67,16083.11,16431.3,16222.5,16167.9,16271.7,16706.7,524.7,14648.5,15173.2,17271.8,17796.5,16542.0
2016-08-04,16168.34,16270.12,15921.04,16254.89,16386.9,16249.7,16149.0,16264.6,16690.7,509.9,14720.1,15230.0,17269.4,17779.3,16425.0
2016-08-05,16278.99,16355.98,16230.7,16254.45,16323.9,16272.5,16126.2,16261.7,16671.2,498.2,14777.9,15276.1,17268.9,17767.1,16284.0
2016-08-08,16462.29,16652.04,16455.57,16650.57,16326.9,16319.3,16119.1,16265.0,16652.5,484.6,14865.5,15350.1,17288.5,17773.1,16231.0
2016-08-09,16632.41,16779.59,16630.56,16764.97,16401.6,16385.3,16123.8,16267.1,16637.0,442.7,15057.1,15499.9,17270.7,17713.5,16218.0
2016-08-10,16699.08,16822.86,16657.59,16735.12,16532.0,16454.7,16125.9,16268.7,16621.9,368.2,15350.1,15718.3,17191.1,17559.3,16200.0
2016-08-16,16878.66,16887.57,16596.51,16596.51,16600.3,16525.7,16126.3,16267.8,16606.0,201.1,15922.3,16123.4,16928.0,17129.1,16070.0
2016-08-17,16596.26,16772.11,16596.26,16745.64,16698.6,16550.1,16128.0,16268.0,16591.8,194.7,15965.9,16160.6,16939.6,17134.3,16064.0
2016-08-18,16649.91,16714.61,16481.41,16486.01,16665.6,16554.9,16119.9,16264.9,16575.9,191.7,15979.8,16171.5,16938.3,17130.0,15927.0
2016-08-19,16558.38,16613.04,16452.62,16545.82,16621.8,16557.2,16132.2,16265.8,16559.8,191.3,15983.3,16174.6,16939.8,17131.1,15845.0
2016-08-22,16599.26,16631.23,16540.94,16598.19,16594.4,16551.2,16149.4,16262.9,16543.2,187.8,15987.9,16175.7,16926.7,17114.5,15894.0
2016-08-23,16549.82,16663.64,16452.01,16497.36,16574.6,16542.5,16162.8,16257.9,16529.7,185.7,15985.5,16171.2,16913.8,17099.5,15932.0
2016-08-24,16550.21,16648.07,16544.39,16597.3,16544.9,16532.3,16189.9,16253.6,16517.3,175.9,16004.7,16180.6,16884.0,17059.9,16074.0
2016-08-25,16580.15,16628.79,16520.84,16555.95,16558.9,16528.9,16212.1,16244.3,16506.0,174.6,16005.0,16179.7,16878.1,17052.8,16122.0
2016-08-26,16485.55,16490.53,16320.43,16360.71,16521.9,16516.6,16221.3,16228.4,16496.2,177.0,15985.6,16162.6,16870.6,17047.6,16103.0
2016-08-29,16631.06,16764.64,16616.65,16737.49,16549.8,16533.4,16234.5,16224.4,16489.5,180.5,15991.9,16172.4,16894.4,17074.9,16131.0
2016-08-30,16690.98,16752.16,16677.85,16725.36,16595.4,16536.3,16249.9,16227.4,16486.1,183.2,15986.8,16170.0,16902.6,17085.8,16295.0
2016-08-31,16857.83,16917.86,16836.96,16887.4,16653.4,16555.9,16265.0,16231.8,16480.3,197.8,15962.4,16160.3,16951.5,17149.4,16342.0
2016-09-01,16885.16,16941.18,16864.56,16926.84,16727.6,16572.9,16310.9,16238.1,16478.2,213.8,15931.6,16145.3,17000.5,17214.2,16451.0
2016-09-02,16903.78,16946.49,16848.12,16925.68,16840.6,16586.7,16348.5,16242.7,16476.6,227.0,15905.7,16132.7,17040.7,17267.7,16591.0
2016-09-05,17131.52,17156.36,17009.21,17037.63,16900.6,16617.5,16388.3,16246.4,16477.2,242.5,15890.1,16132.6,17102.4,17344.9,16618.0
2016-09-06,17035.03,17097.59,17022.64,17081.98,16971.9,16665.0,16423.6,16265.7,16477.4,230.1,15974.8,16204.9,17125.1,17355.2,16618.0
2016-09-07,16937.38,17024.26,16903.2,17012.44,16996.9,16701.1,16457.0,16286.7,16481.6,221.8,16035.8,16257.6,17144.6,17366.4,16616.0
2016-09-08,16984.0,17001.84,16836.65,16958.77,17003.3,16734.7,16486.7,16305.6,16488.1,203.3,16124.7,16328.0,17141.4,17344.7,16608.0
2016-09-09,16994.37,17029.78,16902.09,16965.76,17011.3,16749.7,16514.3,16333.5,16488.2,208.4,16124.5,16332.9,17166.5,17374.9,16673.0
2016-09-12,16748.36,16802.0,16601.54,16672.92,16938.4,16745.3,16537.7,16353.0,16485.1,209.0,16118.2,16327.3,17163.3,17372.4,16653.0
2016-09-14,16632.06,16706.61,16585.8,16614.24,16844.8,16739.5,16566.4,16364.8,16484.5,211.0,16106.6,16317.6,17161.4,17372.4,16639.0
2016-09-15,16512.42,16528.02,16359.78,16405.01,16723.3,16730.4,16592.7,16369.1,16479.2,221.3,16066.4,16287.7,17173.1,17394.4,16416.0
2016-09-16,16458.74,16532.84,16415.86,16519.29,16635.4,16719.6,16625.5,16377.3,16475.6,226.0,16041.5,16267.5,17171.7,17397.7,16343.0
2016-09-20,16403.22,16591.7,16403.22,16492.15,16540.7,16719.9,16631.6,16381.9,16468.4,225.7,16042.8,16268.5,17171.3,17397.0,16125.0
2016-09-21,16471.85,16823.63,16399.65,16807.62,16567.7,16732.4,16641.4,16415.7,16461.1,222.8,16063.9,16286.7,17178.1,17400.9,16109.0
2016-09-23,16759.84,16808.59,16725.53,16754.02,16595.6,16739.8,16647.3,16441.9,16460.6,220.7,16077.6,16298.4,17181.2,17402.0,16082.0
2016-09-26,16707.45,16707.45,16514.93,16544.56,16623.5,16742.1,16643.2,16464.1,16457.4,218.4,16087.0,16305.4,17178.8,17397.2,15896.0
2016-09-27,16390.91,16683.93,16285.41,16683.93,16656.5,16746.2,16643.2,16484.4,16461.6,216.3,16097.3,16313.6,17178.8,17395.1,15806.0
2016-09-28,16504.99,16515.84,16385.03,16465.4,16651.1,16741.9,16635.2,16500.6,16466.8,221.1,16078.5,16299.7,17184.1,17405.3,15653.0
2016-09-29,16606.3,16756.43,16584.14,16693.71,16628.3,16757.7,16636.8,16519.0,16478.9,203.7,16146.7,16350.4,17165.0,17368.7,15440.0
2016-09-30,16474.45,16497.55,16407.78,16449.84,16567.5,16744.0,16632.8,16531.3,16481.9,214.5,16100.5,16315.0,17173.0,17387.5,15355.0
2016-10-03,16566.03,16652.16,16554.83,16598.67,16578.3,16738.0,16637.8,16548.2,16485.7,216.8,16087.6,16304.4,17171.6,17388.4,15317.0
2016-10-04,16661.51,16747.2,16637.82,16735.65,16588.7,16730.8,16639.4,16572.8,16491.9,214.1,16088.5,16302.6,17159.0,17373.1,15379.0
2016-10-05,16787.89,16844.35,16728.19,16819.24,16659.4,16725.6,16647.4,16600.9,16496.2,210.4,16094.3,16304.8,17146.4,17356.9,15490.0
2016-10-06,16913.6,16971.28,16888.77,16899.1,16700.5,16724.4,16655.1,16633.5,16502.7,209.2,16096.7,16305.9,17142.9,17352.1,15626.0
2016-10-07,16883.12,16895.13,16820.21,16860.09,16782.6,16715.9,16660.3,16644.9,16507.9,199.3,16118.0,16317.3,17114.5,17313.8,15800.0
2016-10-11,16936.31,17074.46,16931.12,17024.76,16867.8,16713.2,16675.0,16656.5,16514.7,194.4,16130.1,16324.5,17101.9,17296.3,16073.0
2016-10-12,16850.73,16951.54,16839.41,16840.0,16888.6,16705.0,16692.6,16662.7,16521.1,184.5,16151.5,16336.0,17074.0,17258.5,16261.0
2016-10-13,16923.82,16974.25,16739.73,16774.24,16879.6,16696.2,16704.7,16663.7,16525.5,176.0,16168.2,16344.2,17048.2,17224.2,16444.0
2016-10-14,16751.04,16866.56,16727.78,16856.37,16871.1,16691.0,16718.7,16666.8,16530.1,169.1,16183.7,16352.8,17029.2,17198.3,16678.0
2016-10-18,16862.31,16966.9,16844.17,16963.61,16891.8,16704.8,16726.0,16669.6,16536.6,179.1,16167.4,16346.5,17063.1,17242.2,16736.0
2016-10-19,16952.91,17016.66,16938.46,16998.91,16886.6,16723.2,16731.4,16676.4,16543.0,188.8,16156.7,16345.6,17100.8,17289.7,16783.0
2016-10-20,16999.36,17235.5,16992.14,17235.5,16965.7,16762.7,16743.1,16687.6,16546.4,205.1,16147.3,16352.4,17173.0,17378.1,16783.0
2016-10-21,17283.75,17288.89,17151.98,17184.59,17047.8,16794.4,16756.7,16702.1,16547.9,216.7,16144.3,16361.0,17227.8,17444.5,16801.0
2016-10-24,17216.56,17244.74,17162.21,17234.42,17123.4,16829.7,16768.1,16712.5,16549.4,225.3,16153.8,16379.1,17280.3,17505.6,16814.0
2016-10-25,17298.63,17381.8,17298.63,17365.25,17203.7,16856.3,16788.6,16728.6,16553.5,253.6,16095.4,16349.0,17363.6,17617.2,16879.0
2016-10-26,17329.03,17391.84,17295.46,17391.84,17282.3,16886.7,16808.2,16743.6,16558.7,277.8,16053.2,16331.0,17442.4,17720.2,16916.0
2016-10-27,17346.39,17414.21,17278.12,17336.42,17302.5,16924.4,16825.4,16756.3,16562.1,282.8,16076.1,16358.9,17489.9,17772.7,16919.0
2016-10-28,17448.25,17461.03,17406.72,17446.41,17354.9,16960.7,16847.5,16775.5,16565.6,298.8,16064.2,16363.0,17558.4,17857.2,16930.0
2016-10-31,17360.89,17433.13,17327.62,17425.02,17393.0,17006.4,16866.7,16799.9,16566.9,292.6,16128.5,16421.1,17591.7,17884.3,16931.0
