Code,Name,Short Seller,Date,Ratio,Number,Prev. Date,Prev. Ratio
8129,東邦ホールディングス　普通株式,Nomura International plc,2018-08-08,0.020499999999999997,1610192,2018-07-31 00:00:00,0.021400000000000002
8136,サンリオ　普通株式,GOLDMAN SACHS INTERNATIONAL,2018-08-08,0.0048,431808,2018-08-06 00:00:00,0.005699999999999999
8168,ケーヨー　普通株式,モルガン・スタンレーMUFG証券株式会社,2018-08-09,0.0138,903585,2018-08-08 00:00:00,0.013999999999999999
8226,理経　普通株式,OXAM QUANT FUND LIMITED,2018-08-08,0.0058,90100,2018-08-07 00:00:00,0.0058
8256,プロルート丸光　普通株式,JPM Securities Japan Co Ltd.,2018-08-08,0.0229,469300,2018-08-07 00:00:00,0.0245
8256,プロルート丸光　普通株式,Nomura International plc,2018-08-08,0.0051,106000,2018-08-06 00:00:00,0.0045000000000000005
8267,イオン　普通株式,GOLDMAN SACHS INTERNATIONAL,2018-08-08,0.0089,7836668,2018-07-27 00:00:00,0.009899999999999999
8418,山口フィナンシャルグループ　普通株式,J.P. MORGAN SECURITIES PLC,2018-08-08,0.0053,1403815,2018-07-25 00:00:00,0.004699999999999999
8473,ＳＢＩホールディングス　普通株式,"Aristeia Capital, L.L.C.",2018-08-08,0.0056,1259100,2018-08-07 00:00:00,0.0065
8473,ＳＢＩホールディングス　普通株式,Daiwa Capital Markets Europe Limited ,2018-08-09,0.0061,1373545,2018-07-25 00:00:00,0.0051
8473,ＳＢＩホールディングス　普通株式,Nomura International plc,2018-08-08,0.0189,4265917,2018-07-31 00:00:00,0.019
8508,Ｊトラスト　普通株式,MERRILL LYNCH INTERNATIONAL,2018-08-08,0.0072,818397,2018-08-07 00:00:00,0.0073
8698,マネックスグループ　普通株式,Credit Suisse Securities (Europe) Limited,2018-08-08,0.0066,1790050,2018-08-07 00:00:00,0.004699999999999999
8698,マネックスグループ　普通株式,GOLDMAN SACHS INTERNATIONAL,2018-08-08,0.030299999999999997,8194208,2018-08-07 00:00:00,0.0313
8698,マネックスグループ　普通株式,Nomura International plc,2018-08-08,0.0022,600114,2018-08-07 00:00:00,0.0066
8698,マネックスグループ　普通株式,モルガン・スタンレーMUFG証券株式会社,2018-08-09,0.016200000000000003,4381038,2018-08-02 00:00:00,0.0154
8705,岡藤ホールディングス　普通株式,JPM Securities Japan Co Ltd.,2018-08-08,0.0084,92500,2018-08-03 00:00:00,0.006999999999999999
8715,アニコム　ホールディングス　普通株式,モルガン・スタンレーMUFG証券株式会社,2018-08-09,0.0049,89322,2018-08-01 00:00:00,0.0052
8732,マネーパートナーズグループ　普通株式,"Deutsche Bank Aktiengesellschaft, London 　ドイツ銀行ロンドン支店",2018-08-08,0.004699999999999999,160600,2018-08-06 00:00:00,0.005
8783,ＧＦＡ　普通株式,MERRILL LYNCH INTERNATIONAL,2018-08-08,0.0049,48900,2018-08-06 00:00:00,0.0054
8783,ＧＦＡ　普通株式,UBS AG,2018-08-08,0.005,49200,2018-08-07 00:00:00,0.0055
8848,レオパレス２１　普通株式,Nomura International plc,2018-08-08,0.0163,4126200,2018-08-07 00:00:00,0.0155
8848,レオパレス２１　普通株式,モルガン・スタンレーMUFG証券株式会社,2018-08-09,0.0054,1385762,2018-08-08 00:00:00,0.0040999999999999995
8893,新日本建物　普通株式,Barclays Capital Securities Ltd,2018-08-08,0.005,100000,2018-07-30 00:00:00,0.0048
8897,タカラレーベン　普通株式,Nomura International plc,2018-08-08,0.004699999999999999,594100,2018-08-07 00:00:00,0.0055000000000000005
8909,シノケングループ　普通株式,モルガン・スタンレーMUFG証券株式会社,2018-08-09,0.0174,634892,2018-07-27 00:00:00,0.0189
9048,名古屋鉄道　普通株式,MERRILL LYNCH INTERNATIONAL,2018-08-08,0.0098,1881944,2018-08-06 00:00:00,0.0097
9101,日本郵船　普通株式,Barclays Capital Securities Ltd,2018-08-08,0.0053,901754,2018-07-31 00:00:00,0.0040999999999999995
9101,日本郵船　普通株式,Credit Suisse Securities (Europe) Limited,2018-08-08,0.0064,1095600,2018-08-06 00:00:00,0.0054
9107,川崎汽船　普通株式,"Deutsche Bank Aktiengesellschaft, London 　ドイツ銀行ロンドン支店",2018-08-08,0.0069,650691,2018-08-07 00:00:00,0.006999999999999999
9143,ＳＧホールディングス　普通株式,GOLDMAN SACHS INTERNATIONAL,2018-08-08,0.0049,1594607,2018-07-04 00:00:00,0.0059
9263,ビジョナリーホールディングス　普通株式,Credit Suisse Securities (Europe) Limited,2018-08-08,0.009000000000000001,2047900,2018-08-06 00:00:00,0.008199999999999999
9263,ビジョナリーホールディングス　普通株式,Integrated Core Strategies (Asia) Pte. Ltd.,2018-08-08,0.0101,2285000,2018-08-06 00:00:00,0.0051
9307,杉村倉庫　普通株式,JPM Securities Japan Co Ltd.,2018-08-08,0.009000000000000001,147100,2018-05-21 00:00:00,0.008
9413,テレビ東京ホールディングス　普通株式,Integrated Core Strategies (Asia) Pte. Ltd.,2018-08-08,0.0060999999999999995,177300,2018-08-06 00:00:00,0.0053
9419,ワイヤレスゲート　普通株式,UBS AG,2018-08-08,0.0101,108100,2018-08-07 00:00:00,0.01
9468,カドカワ　普通株式,Integrated Core Strategies (Asia) Pte. Ltd.,2018-08-08,0.013000000000000001,923207,2018-07-24 00:00:00,0.0121
9517,イーレックス　普通株式,Credit Suisse Securities (Europe) Limited,2018-08-08,0.005699999999999999,291545,2018-08-03 00:00:00,0.0031
9616,共立メンテナンス　普通株式,Nomura International plc,2018-08-08,0.0051,202811,2018-08-07 00:00:00,0.0049
9783,ベネッセホールディングス　普通株式,MERRILL LYNCH INTERNATIONAL,2018-08-08,0.0163,1672016,2018-08-06 00:00:00,0.0161
9861,吉野家ホールディングス　普通株式,Credit Suisse Securities (Europe) Limited,2018-08-08,0.008,521118,2018-08-03 00:00:00,0.0078000000000000005
9861,吉野家ホールディングス　普通株式,UBS AG,2018-08-08,0.0121,791600,2018-07-30 00:00:00,0.0128
9972,アルテック　普通株式,Barclays Capital Securities Ltd,2018-08-08,0.015,292072,2018-07-27 00:00:00,0.014199999999999999
9972,アルテック　普通株式,個人,2018-08-09,0.0058,113200,2018-08-08 00:00:00,0.0068
9973,小僧寿し　普通株式,モルガン・スタンレーMUFG証券株式会社,2018-08-09,0.0104,348800,2018-08-03 00:00:00,0.0113
