ROOM,8702,セミナ室(知能7F),セミナ室(知能7F),20席
ROOM,8711,院講義室(新棟7F),院講義室(新棟7F),60席
ROOM,9001,携帯カードリーダ,携帯カードリーダ,6台
REQ_CODE,1,必修科目,必修, 
REQ_CODE,4,選択科目,選択, 
REQ_CODE,5,選択必修科目,選択必修, 
REQ_CODE,9,査定外科目,査定外, 
REQ_CODE,A,合計単位,合計単位, 
FACULTY,1,工学部(A),工学部(A), 
FACULTY,2,工学部(B),工学部(B), 
FACULTY,11,情報工学部,情報工学部, 
FACULTY,31,情報工学研究科修士課程,情報大学院(修士), 
FACULTY,32,情報工学研究科博士前期課程,情報大学院(前期), 
FACULTY,51,情報工学研究科博士後期課程,情報大学院(後期), 
ACCESS_CODE,0,○,○, 
ACCESS_CODE,1,×,×, 
NENJI,1,1年,1年, 
NENJI,2,2年,2年, 
NENJI,3,3年,3年, 
NENJI,4,4年,4年, 
WEEK_OF_DAY,0,日曜日,日曜日, 
WEEK_OF_DAY,1,月曜日,月曜日, 
WEEK_OF_DAY,2,火曜日,火曜日, 
WEEK_OF_DAY,3,水曜日,水曜日, 
WEEK_OF_DAY,4,木曜日,木曜日, 
WEEK_OF_DAY,5,金曜日,金曜日, 
WEEK_OF_DAY,6,土曜日,土曜日, 
JIKAN_WEEK,0,集中講義/卒業研究等,集中/卒究等, 
JIKAN_WEEK,1,月曜日,月曜日, 
JIKAN_WEEK,2,火曜日,火曜日, 
JIKAN_WEEK,3,水曜日,水曜日, 
JIKAN_WEEK,4,木曜日,木曜日, 
JIKAN_WEEK,5,金曜日,金曜日, 
JIKAN_WEEK,6,土曜日,土曜日, 
JIKAN_DEPT,30,情報工学部共通,学部共通, 
JIKAN_DEPT,31,知能情報工学科,知能情報, 
JIKAN_DEPT,32,電子情報工学科,電子情報, 
JIKAN_DEPT,33,システム創成情報工学科,創成情報, 
JIKAN_DEPT,34,機械情報工学科,機械情報, 
JIKAN_DEPT,35,生命情報工学科,生命情報, 
JIKAN_DEPT,70,情報工学研究科共通,共通科目, 
JIKAN_DEPT,73,情報科学専攻(前期課程),情報科学, 
JIKAN_DEPT,74,情報システム専攻(前期課程),システム, 
JIKAN_DEPT,75,情報創成工学専攻(前期課程),情報創成, 
JIKAN_DEPT,90,情報工学研究科共通,共通科目, 
JIKAN_DEPT,91,情報科学専攻(後期課程),情報科学, 
JIKAN_DEPT,92,情報システム専攻(後期課程),システム, 
JIKAN_DEPT,93,情報創成工学専攻(後期課程),情報創成, 
JIKAN_NENJI,1,1年次,1年次, 
JIKAN_NENJI,2,2年次,2年次, 
JIKAN_NENJI,3,3年次,3年次, 
JIKAN_NENJI,4,4年次,4年次, 
JIKAN_SEMESTER,1,前学期,前学期, 
JIKAN_SEMESTER,2,後学期,後学期, 
JIKAN_SEMESTER,3,通年,通年, 
JIKAN_HOUR,0,集中講義等,集中講義等, 
JIKAN_HOUR,1,1時限目,1限目, 
JIKAN_HOUR,2,2時限目,2限目, 
JIKAN_HOUR,3,3時限目,3限目, 
JIKAN_HOUR,4,4時限目,4限目, 
JIKAN_HOUR,5,5時限目,5限目, 
JIKAN_HOUR,6,6時限目,6限目, 
CHECK_FLAG,0,× 非実施,×, 
CHECK_FLAG,1,◯ 実施,◯ 実施, 
SEMESTER,1,前学期,前学期, 
SEMESTER,2,後学期,後学期, 
SEMESTER,3,通年,通年, 
STUDENT_STATUS_2,0,在籍中,在籍中, 
STUDENT_STATUS_2,1,卒業/退学,卒業/退学, 
READ_FLAG,0,カードリーダ,カードリーダ, 
READ_FLAG,1,追加データ,追加データ, 
READ_FLAG,2,修正データ,修正データ, 
READ_FLAG,3,無効化データ,無効化データ, 
RISHU_STATUS,A,修得済み,修得済み, 
RISHU_STATUS,Q,認定科目,認定科目, 
RISHU_STATUS,J,JABEE認定,JABEE認定, 
SHORI_STATUS,N,未報告,未報告, 
SHORI_STATUS,K,仮報告,仮報告, 
SHORI_STATUS,Y,成績報告済,成績報告済, 
SHORI_STATUS,F,成績処理済,成績処理済, 
SHORI_STATUS,T,仮履修登録,仮履修登録, 
GENDER,M,男,男, 
GENDER,F,女,女, 
GAKUNEN,1,1年,1年, 
GAKUNEN,2,2年,2年, 
GAKUNEN,3,3年,3年, 
GAKUNEN,4,4年,4年, 
GAKUNEN,5,5年,5年, 
EXAM_TYPE,1,期末試験,期末試験, 
EXAM_TYPE,2,再試験,再試験, 
LOGIN_RESULT,0,×,×, 
LOGIN_RESULT,1,◯,◯, 
