0,01w02,20180105,2036
188,6361,東証1部,荏原,4585.0,290.0,1217800.0
189,8604,東証1部,野村ホールディングス(株),710.0,44.9,78112100.0
190,3652,マザーズ,(株)ディジタルメディアプロフェッショナル,16300.0,1030.0,731200.0
191,9640,東証JQS,(株)セゾン情報システムズ,2490.0,157.0,29400.0
192,6086,マザーズ,シンメンテホールディングス(株),2110.0,133.0,123100.0
193,6134,東証1部,富士機械製造(株),2310.0,145.0,1241600.0
194,1400,東証JQG,ルーデン・ホールディングス(株),399.0,25.0,934600.0
195,4091,東証1部,大陽日酸(株),1682.0,105.0,983500.0
196,9104,東証1部,(株)商船三井,4010.0,250.0,3311500.0
197,2502,東証1部,アサヒグループホールディングス(株),5961.0,371.0,5161600.0
198,1420,東証1部,サンヨーホームズ(株),1062.0,66.0,838400.0
199,6425,東証JQS,(株)ユニバーサルエンターテインメント,4425.0,275.0,524000.0
200,7567,東証JQS,(株)栄電子,709.0,44.0,151100.0
201,5021,東証1部,コスモエネルギーホールディングス(株),4535.0,280.0,1777900.0
202,3654,東証1部,(株)ヒト・コミュニケーションズ,3090.0,190.0,597300.0
203,6645,東証1部,オムロン(株),7160.0,440.0,2557600.0
204,6323,東証1部,ローツェ(株),2930.0,180.0,542600.0
205,6104,東証1部,東芝機械(株),896.0,55.0,1751000.0
206,6867,東証JQS,リーダー電子(株),768.0,47.0,82900.0
207,7271,東証1部,(株)安永,2812.0,171.0,521600.0
208,6723,東証1部,ルネサスエレクトロニクス(株),1398.0,85.0,10662100.0
209,2384,東証1部,ＳＢＳホールディングス(株),1203.0,73.0,792300.0
210,3350,東証JQS,(株)レッド・プラネット・ジャパン,33.0,2.0,3651000.0
211,4346,東証1部,(株)ネクシィーズグループ,2130.0,129.0,700900.0
212,5803,東証1部,(株)フジクラ,1058.0,64.0,3933800.0
213,1324,東証ETF,(NEXT FUNDS)ロシア株式指数上場投信,133.0,8.0,476500.0
214,2031,東証ETF,NEXT NOTES 香港ハンセン･ダブル･ブルETN,17130.0,1030.0,3344.0
215,7864,東証1部,(株)フジシールインターナショナル,3920.0,235.0,185500.0
216,6941,東証1部,山一電機(株),2186.0,131.0,1012700.0
217,5707,東証1部,東邦亜鉛(株),6510.0,390.0,624200.0
218,4063,東証1部,信越化学工業(株),12175.0,725.0,3952100.0
219,3994,マザーズ,(株)マネーフォワード,3360.0,200.0,381700.0
220,7740,東証1部,(株)タムロン,2574.0,152.0,188700.0
221,6918,東証JQS,(株)アバールデータ,2678.0,158.0,356500.0
222,8918,東証1部,(株)ランド,17.0,1.0,42912600.0
223,6433,東証JQS,ヒーハイスト精工(株),613.0,36.0,509300.0
224,3910,東証JQS,(株)エムケイシステム,2457.0,144.0,16400.0
225,6503,東証1部,三菱電機(株),1988.0,116.5,14678400.0
226,3105,東証1部,日清紡ホールディングス(株),1622.0,95.0,3969400.0
227,2153,東証2部,Ｅ・Ｊホールディングス(株),1578.0,92.0,12400.0
228,6841,東証1部,横河電機(株),2291.0,133.0,2275100.0
229,6668,東証2部,(株)アドテック　プラズマ　テクノロジー,2033.0,118.0,459600.0
230,6246,東証2部,(株)テクノスマート,1640.0,95.0,543800.0
231,9399,東証2部外国,ビート・ホールディングス・リミテッド,190.0,11.0,302792.0
232,6506,東証1部,(株)安川電機,5270.0,305.0,8387000.0
233,5218,東証1部,(株)オハラ,3635.0,210.0,2866600.0
234,4568,東証1部,第一三共(株),3117.0,180.0,5758000.0
235,3798,東証JQS,ＵＬＳグループ(株),1770.0,102.0,292100.0
236,5801,東証1部,古河電気工業(株),5900.0,340.0,2349100.0
237,1963,東証1部,日揮(株),2312.0,133.0,5245000.0
238,8704,東証JQS,トレイダーズホールディングス(株),157.0,9.0,4785400.0
239,4005,東証1部,住友化学(株),859.0,49.0,22653000.0
240,9101,東証1部,日本郵船(株),2915.0,166.0,5982000.0
241,6297,東証JQS,鉱研工業(株),650.0,37.0,147600.0
242,2782,東証JQS,(株)セリア,7210.0,410.0,361300.0
243,5713,東証1部,住友金属鉱山(株),5490.0,312.0,6245700.0
244,3758,東証JQS,(株)アエリア,1568.0,89.0,4035300.0
245,5388,東証2部,クニミネ工業(株),1060.0,60.0,117800.0
246,6869,東証1部,シスメックス(株),9400.0,530.0,1118400.0
247,8595,東証1部,(株)ジャフコ,6920.0,390.0,468700.0
248,5491,東証1部,日本金属(株),2823.0,159.0,195900.0
249,6754,東証1部,アンリツ(株),1350.0,76.0,5096400.0
250,8369,東証1部,(株)京都銀行,6220.0,350.0,483600.0
