区分,学生番号,枝番,日付,時刻,端末番号
01,232C1127,1,20231027,125412,028
01,232C1029,1,20231027,125702,028
01,232C1067,1,20231027,125906,028
01,232C1015,1,20231027,124804,028
01,232C1095,1,20231027,124901,028
01,232C1019,1,20231027,124913,028
01,232C1139,1,20231027,124927,028
01,232C1111,1,20231027,125000,028
01,232C1099,1,20231027,125028,028
01,232C1109,1,20231027,125547,028
01,232C1041,1,20231027,125618,028
01,232C1153,1,20231027,124132,028
01,232C1047,1,20231027,124855,028
01,232C1027,1,20231027,124938,028
01,232C1119,1,20231027,125048,028
01,232C1137,1,20231027,125057,028
01,232C1123,1,20231027,125129,028
01,232C1033,1,20231027,125139,028
01,232C1003,1,20231027,125145,028
01,232C1145,1,20231027,125148,028
01,232C1131,1,20231027,125159,028
01,232C1025,1,20231027,125205,028
01,232C1181,1,20231027,125243,028
01,232C1113,1,20231027,125706,028
01,232C1167,1,20231027,124108,028
01,232C1043,1,20231027,124157,028
01,212C1109,1,20231027,124811,028
01,232C1173,1,20231027,124903,028
01,232C1155,1,20231027,124905,028
01,232C1107,1,20231027,124907,028
01,232C1035,1,20231027,125026,028
01,232C1039,1,20231027,125123,028
01,232C1057,1,20231027,125134,028
01,232C1121,1,20231027,125143,028
01,232C1053,1,20231027,125254,028
01,232C1007,1,20231027,125451,028
01,232C1083,1,20231027,125556,028
01,232C1169,1,20231027,124909,028
01,232C1005,1,20231027,125045,028
01,232C1183,1,20231027,125209,028
01,232C1133,1,20231027,125613,028
01,232C1023,1,20231027,125838,028
02,236E0057,1,20231030,102441,028
01,22221201,1,20231030,102523,028
01,22221205,1,20231030,102302,028
01,22221205,1,20231030,102304,028
01,202C1046,1,20231030,102340,028
02,236E0016,1,20231030,102716,028
02,236E0020,1,20231030,102729,028
02,236E0038,1,20231030,103024,028
02,236E0502,1,20231030,102134,028
01,22221207,1,20231030,102255,028
01,202C1067,1,20231030,102910,028
02,236E0063,1,20231030,102401,028
01,202C2084,1,20231030,102416,028
01,202C1174,1,20231030,103429,028
02,226E0044,1,20231030,102326,028
01,202C1012,1,20231030,102519,028
02,236E0059,1,20231030,102629,028
02,236E0001,1,20231030,102726,028
01,202C1072,1,20231030,102851,028
01,192C1148,2,20231030,103001,028
01,202C2088,1,20231030,102343,028
01,202C1088,1,20231030,102724,028
01,212C3008,1,20231031,102029,028
01,212C3048,1,20231031,102118,028
01,212C3085,1,20231031,102121,028
01,23225203,1,20231031,102134,028
01,212C3058,1,20231031,102250,028
01,23225206,1,20231031,102346,028
01,212C3113,1,20231031,102402,028
01,212C3126,1,20231031,102521,028
01,212C3007,1,20231031,102635,028
01,212C3034,1,20231031,102656,028
01,212C3044,1,20231031,102712,028
01,212C3066,1,20231031,102735,028
01,212C3116,1,20231031,102814,028
01,212C3084,1,20231031,102912,028
01,212C3077,1,20231031,102926,028
01,212C3119,1,20231031,103005,028
01,212C3099,2,20231031,103115,028
01,212C2010,1,20231031,103734,028
01,212C3008,1,20231031,102026,028
01,212C3013,1,20231031,102031,028
01,212C3022,1,20231031,102047,028
01,212C3125,1,20231031,102050,028
01,212C3029,1,20231031,102100,028
01,212C3010,1,20231031,102102,028
01,212C3095,1,20231031,102105,028
01,23225204,1,20231031,102114,028
01,212C3090,1,20231031,102124,028
01,212C3005,1,20231031,102127,028
01,212C3012,1,20231031,102130,028
01,212C3056,1,20231031,102147,028
01,212C3023,1,20231031,102256,028
01,212C3100,1,20231031,102526,028
01,212C3117,1,20231031,102541,028
01,212C3107,1,20231031,102619,028
01,212C3088,1,20231031,102649,028
01,212C3061,1,20231031,102701,028
01,212C3097,1,20231031,102811,028
01,212C3096,1,20231031,103011,028
01,212C3124,1,20231031,104034,028
01,212C3069,1,20231031,102023,028
01,212C3049,1,20231031,102035,028
01,212C3114,1,20231031,102110,028
01,23225206,1,20231031,102343,028
01,212C3042,2,20231031,102407,028
01,212C3042,2,20231031,102411,028
01,212C3098,1,20231031,102454,028
01,212C3067,1,20231031,102643,028
01,212C3027,1,20231031,102658,028
01,212C3032,1,20231031,102833,028
01,212C3106,1,20231031,102837,028
01,212C3041,1,20231031,102839,028
01,212C3020,1,20231031,102915,028
01,212C3078,1,20231031,103106,028
01,212C3017,1,20231031,103118,028
01,212C3083,1,20231031,103425,028
01,23225202,1,20231031,103648,028
01,212C3025,1,20231031,103804,028
01,23225205,1,20231031,104037,028
01,212C3055,1,20231031,110724,028
02,236E0051,1,20231031,125149,028
02,236E0009,1,20231031,125517,028
02,236E0028,1,20231031,125705,028
02,236E0043,1,20231031,130013,028
01,212C3052,1,20231031,105028,028
02,236E0062,1,20231031,125243,028
02,236E0013,1,20231031,125558,028
02,226E0022,1,20231031,125203,028
02,236E0014,1,20231031,125240,028
02,236E0007,1,20231031,125609,028
01,222C2107,1,20231101,102043,028
01,222C2007,1,20231101,102131,028
01,222C2063,1,20231101,102253,028
01,222C2105,1,20231101,102257,028
01,222C2092,1,20231101,102418,028
01,212C1142,1,20231101,102721,028
01,222C2053,1,20231101,102941,028
01,222C2021,1,20231101,103244,028
01,222C2042,1,20231101,102033,028
01,222C2085,1,20231101,102037,028
01,222C2102,1,20231101,102120,028
01,222C2052,1,20231101,102256,028
01,222C2019,1,20231101,102433,028
01,222C2055,1,20231101,102525,028
01,222C2057,1,20231101,102629,028
01,222C2078,1,20231101,102711,028
01,222C2066,1,20231101,102738,028
01,222C2038,1,20231101,102752,028
01,222C2044,1,20231101,102920,028
01,222C2001,1,20231101,103031,028
01,222C2080,1,20231101,103040,028
01,222C2070,1,20231101,103132,028
01,222C2029,1,20231101,103246,028
01,222C2004,1,20231101,103348,028
01,222C2096,1,20231101,103503,028
01,202C2013,3,20231101,102012,028
01,222C2079,1,20231101,102018,028
01,222C2008,1,20231101,102021,028
01,222C2039,1,20231101,102058,028
01,222C2017,1,20231101,102114,028
01,222C2084,1,20231101,102243,028
01,21223005,2,20231101,102321,028
01,222C2092,1,20231101,102333,028
01,222C2104,1,20231101,102542,028
01,212C2018,1,20231101,102632,028
01,222C2110,1,20231101,102746,028
01,222C2043,1,20231101,102756,028
01,222C2037,1,20231101,102948,028
01,222C2026,1,20231101,103006,028
01,222C2086,1,20231101,103018,028
01,222C2025,1,20231101,103256,028
01,222C2006,1,20231101,103327,028
01,222C2031,1,20231101,102041,028
01,222C2068,1,20231101,102048,028
01,222C2111,1,20231101,102104,028
01,222C2046,1,20231101,102215,028
01,222C2051,1,20231101,102335,028
01,222C2095,1,20231101,102531,028
01,222C2027,2,20231101,102807,028
01,222C2059,1,20231101,102916,028
01,222C2098,1,20231101,103003,028
01,222C2013,1,20231101,103036,028
01,222C2002,1,20231101,103128,028
01,222C2016,1,20231101,103136,028
01,222C2074,1,20231101,103254,028
01,222C2069,1,20231101,102149,028
01,222C2019,1,20231101,102437,028
01,222C2071,1,20231101,102706,028
01,222C2033,1,20231101,102748,028
01,222C2032,1,20231101,103227,028
01,222C2087,1,20231101,102248,028
01,222C2088,1,20231101,102251,028
01,222C2091,1,20231101,103115,028
01,222C2009,2,20231101,105546,028
01,232C1083,1,20231101,122657,028
01,222C1113,1,20231101,124045,028
01,232C1061,1,20231101,124319,028
01,232C1167,1,20231101,124845,028
01,232C1073,1,20231101,125052,028
01,232C1079,2,20231101,125100,028
01,232C1025,1,20231101,125127,028
01,232C1145,1,20231101,125221,028
01,232C1047,1,20231101,125243,028
01,232C1077,1,20231101,125335,028
01,232C1177,1,20231101,125613,028
01,222C1061,1,20231101,125710,028
01,232C1059,1,20231101,124011,028
01,232C1109,1,20231101,124240,028
01,232C1101,2,20231101,124242,028
01,232C1013,1,20231101,124452,028
01,232C1069,1,20231101,124457,028
01,232C1019,1,20231101,124630,028
01,232C1169,1,20231101,124632,028
01,232C1027,1,20231101,124729,028
01,232C1099,1,20231101,124817,028
01,232C1087,1,20231101,124902,028
01,232C1147,1,20231101,125055,028
01,232C1179,1,20231101,125058,028
01,232C1041,1,20231101,125135,028
01,232C1003,1,20231101,125154,028
01,232C1115,1,20231101,125203,028
01,232C1081,1,20231101,125227,028
01,232C1105,1,20231101,125240,028
01,232C1007,1,20231101,125250,028
01,232C1111,1,20231101,125523,028
01,232C1015,1,20231101,124105,028
01,232C1113,1,20231101,124143,028
01,232C1107,1,20231101,124627,028
01,232C1083,1,20231101,124708,028
01,232C1043,1,20231101,124713,028
01,232C1033,1,20231101,124840,028
01,232C1173,1,20231101,125113,028
01,232C1071,1,20231101,125131,028
01,232C1183,1,20231101,125138,028
01,232C1141,1,20231101,125140,028
01,232C1063,1,20231101,125147,028
01,232C1021,1,20231101,125150,028
01,232C1003,1,20231101,125152,028
01,232C1129,1,20231101,125229,028
01,232C1095,1,20231101,125233,028
01,232C1103,1,20231101,125333,028
01,232C1139,1,20231101,125512,028
01,232C1143,1,20231101,125605,028
01,232C1091,1,20231101,124245,028
01,232C1011,1,20231101,124445,028
01,232C1009,1,20231101,124449,028
01,212C1109,1,20231101,124614,028
01,232C1075,1,20231101,124805,028
01,232C1131,1,20231101,125023,028
01,232C1117,1,20231101,125037,028
01,232C1121,1,20231101,125133,028
01,232C1005,1,20231101,125201,028
01,232C1017,1,20231101,125213,028
01,232C1127,1,20231101,125223,028
01,232C1089,1,20231101,125235,028
01,232C1053,1,20231101,125246,028
01,232C1055,1,20231101,125401,028
01,212C3056,1,20231102,102051,028
01,212C3010,1,20231102,102054,028
01,212C3048,1,20231102,102101,028
01,212C3055,1,20231102,102305,028
01,182C3034,3,20231102,102418,028
01,23225203,1,20231102,102443,028
01,212C3097,1,20231102,102710,028
01,212C3052,1,20231102,102947,028
01,212C3067,1,20231102,103147,028
01,23225201,1,20231102,103248,028
01,212C3098,1,20231102,104206,028
01,212C3013,1,20231102,101950,028
01,212C3049,1,20231102,102057,028
01,212C3095,1,20231102,102115,028
01,212C3114,1,20231102,102118,028
01,212C3058,1,20231102,102141,028
01,212C3023,1,20231102,102213,028
01,212C3113,1,20231102,102425,028
01,212C3100,1,20231102,102511,028
01,212C3107,1,20231102,102514,028
01,212C3034,1,20231102,102543,028
01,212C3090,1,20231102,102615,028
01,212C3076,1,20231102,102617,028
01,212C3029,1,20231102,102702,028
01,212C2054,1,20231102,102728,028
01,212C3085,1,20231102,102742,028
01,23225206,1,20231102,102945,028
01,23225205,1,20231102,103200,028
01,212C3017,1,20231102,103405,028
01,212C3041,1,20231102,103621,028
01,212C2038,2,20231102,102018,028
01,212C3083,1,20231102,102025,028
01,212C3005,1,20231102,102047,028
01,212C3125,1,20231102,102106,028
01,212C3112,1,20231102,102111,028
01,212C3012,1,20231102,102121,028
01,212C3116,1,20231102,102224,028
01,212C3007,1,20231102,102248,028
01,212C3044,1,20231102,102309,028
01,212C3042,2,20231102,102344,028
01,212C3066,1,20231102,102430,028
01,212C3069,1,20231102,102453,028
01,212C3027,1,20231102,102627,028
01,212C3032,1,20231102,102704,028
01,212C3078,1,20231102,102707,028
01,212C3088,1,20231102,102815,028
01,212C3020,1,20231102,102834,028
01,212C3093,1,20231102,103009,028
01,23225202,1,20231102,103202,028
01,212C3096,1,20231102,103404,028
01,212C3099,2,20231102,103508,028
01,212C2010,1,20231102,103510,028
01,23225204,1,20231102,102028,028
01,212C3022,1,20231102,102030,028
01,212C3008,1,20231102,102211,028
01,23225203,1,20231102,102441,028
01,212C3126,1,20231102,102502,028
01,212C3106,1,20231102,102509,028
01,212C3117,1,20231102,102537,028
01,212C3025,1,20231102,102824,028
01,212C3084,1,20231102,102832,028
01,212C3045,1,20231102,102853,028
01,212C3119,1,20231102,102934,028
02,236E0502,1,20231102,143450,028
02,236E0502,1,20231102,161203,028
02,236E0028,1,20231102,161243,028
02,236E0013,1,20231102,161256,028
02,236E0051,1,20231102,161310,028
02,236E0007,1,20231102,161325,028
02,226E0022,1,20231102,161337,028
02,236E0062,1,20231102,161515,028
02,236E0051,1,20231102,161900,028
02,236E0043,1,20231102,161907,028
01,17237022,3,20231104,102210,028
01,212C1144,1,20231104,102215,028
01,222C2111,1,20231104,102227,028
01,212C3102,1,20231104,102237,028
01,222C1172,1,20231104,102359,028
01,222C2070,1,20231104,102443,028
01,212C3017,1,20231104,102557,028
01,212C3072,1,20231104,102604,028
01,182C3115,2,20231104,102622,028
01,222C3096,1,20231104,102739,028
01,202C1116,1,20231104,102753,028
01,202C2013,3,20231104,102812,028
01,212C3111,1,20231104,102814,028
01,212C2039,1,20231104,102831,028
01,202C2025,1,20231104,102837,028
01,212C1122,2,20231104,102850,028
01,212C2009,1,20231104,102902,028
01,212C3053,1,20231104,102904,028
01,222C2103,1,20231104,102959,028
01,212C3059,1,20231104,103038,028
01,192C3125,2,20231104,103113,028
01,212C1132,1,20231104,103130,028
01,192C1094,3,20231104,103244,028
01,212C2069,1,20231104,103808,028
01,212C3077,1,20231104,103810,028
01,192C3129,1,20231104,103820,028
01,222C3077,1,20231104,102132,028
01,222C2011,1,20231104,102304,028
01,23225205,1,20231104,102321,028
01,23225205,1,20231104,102325,028
01,222C1172,1,20231104,102357,028
01,212C3016,3,20231104,102439,028
01,212C3027,1,20231104,102602,028
01,212C1011,1,20231104,102615,028
01,202C1061,2,20231104,103105,028
01,222C1029,1,20231104,103118,028
01,222C2091,1,20231104,103436,028
01,212C1016,1,20231104,103813,028
01,212C3030,1,20231104,104004,028
01,212C3118,1,20231104,104336,028
01,192C3094,2,20231104,104655,028
01,222C3077,1,20231104,124137,028
01,212C2009,1,20231104,124153,028
01,212C3053,1,20231104,124156,028
01,212C3118,1,20231104,124250,028
01,212C3017,1,20231104,124347,028
01,212C3027,1,20231104,124352,028
01,212C3072,1,20231104,124355,028
01,222C2011,1,20231104,124405,028
01,212C3016,3,20231104,124409,028
01,23225205,1,20231104,124740,028
01,222C1172,1,20231104,124757,028
01,222C1172,1,20231104,124759,028
01,222C2070,1,20231104,124820,028
01,212C1144,1,20231104,124926,028
01,212C1122,2,20231104,124932,028
01,192C1094,3,20231104,124957,028
01,212C3111,1,20231104,125006,028
01,202C2025,1,20231104,125208,028
01,212C1011,1,20231104,125233,028
01,222C2111,1,20231104,125249,028
01,17237022,3,20231104,125300,028
01,202C2013,3,20231104,125402,028
01,222C1172,1,20231104,125424,028
01,212C1132,1,20231104,125456,028
01,222C3096,1,20231104,125514,028
01,202C1108,1,20231104,125523,028
01,212C3059,1,20231104,125555,028
01,212C2039,1,20231104,125558,028
01,222C2091,1,20231104,125653,028
01,192C3094,2,20231104,125704,028
01,192C3004,2,20231104,125709,028
01,212C3030,1,20231104,125845,028
01,202C1061,2,20231104,125920,028
01,212C3102,1,20231104,130201,028
01,212C2069,1,20231104,130206,028
01,212C1016,1,20231104,130209,028
01,212C3077,1,20231104,130250,028
01,192C3129,1,20231104,130411,028
01,202C1143,1,20231104,130532,028
01,212C3123,1,20231104,130900,028
01,192C3125,2,20231104,130917,028
01,212C3102,1,20231104,143050,028
01,212C1016,1,20231104,143059,028
01,212C3077,1,20231104,143102,028
01,212C1132,1,20231104,143105,028
01,212C3016,3,20231104,143110,028
01,212C3030,1,20231104,143121,028
01,222C1172,1,20231104,143124,028
01,222C1172,1,20231104,143126,028
01,212C3123,1,20231104,143128,028
01,212C2069,1,20231104,143132,028
01,212C3053,1,20231104,143144,028
01,212C3053,1,20231104,143146,028
01,222C3077,1,20231104,143154,028
01,212C3111,1,20231104,143204,028
01,222C3096,1,20231104,143207,028
01,202C1061,2,20231104,143211,028
01,222C2103,1,20231104,143220,028
01,192C1094,3,20231104,143226,028
01,222C1021,1,20231104,143236,028
01,222C2011,1,20231104,143239,028
01,212C3072,1,20231104,143254,028
01,212C1122,2,20231104,143258,028
01,222C2111,1,20231104,143303,028
01,222C2070,1,20231104,143306,028
01,222C3096,1,20231104,143312,028
01,212C1011,1,20231104,143325,028
01,212C3059,1,20231104,143335,028
01,23225205,1,20231104,143352,028
01,17237022,3,20231104,143419,028
01,202C2025,1,20231104,143435,028
01,212C3027,1,20231104,143518,028
01,212C3017,1,20231104,143520,028
01,192C3004,2,20231104,143653,028
01,192C3094,2,20231104,143711,028
01,222C2091,1,20231104,143717,028
01,202C1108,1,20231104,143732,028
01,202C1143,1,20231104,143858,028
01,222C2075,1,20231104,144034,028
01,202C3080,1,20231104,144158,028
01,202C2013,3,20231104,143217,028
01,212C1144,1,20231104,143558,028
01,202C1067,1,20231106,102052,028
02,236E0016,1,20231106,102112,028
02,236E0057,1,20231106,102439,028
02,236E0033,1,20231106,102531,028
01,202C2088,1,20231106,102551,028
02,236E0059,1,20231106,102710,028
01,202C1174,1,20231106,102810,028
02,236E0502,1,20231106,102154,028
01,22221207,1,20231106,102220,028
01,22221205,1,20231106,102223,028
01,202C1046,1,20231106,102331,028
01,202C1088,1,20231106,102647,028
02,236E0010,1,20231106,102649,028
02,236E0020,1,20231106,102651,028
02,236E0001,1,20231106,102654,028
02,236E0038,1,20231106,103002,028
02,226E0044,1,20231106,103120,028
02,236E0059,1,20231106,102715,028
01,202C1012,1,20231106,102815,028
02,21676002,2,20231106,102149,028
02,236E0005,1,20231106,102226,028
01,202C1072,1,20231106,102257,028
01,202C1072,1,20231106,101953,028
02,236E0063,1,20231106,102145,028
01,22221201,1,20231106,102813,028
01,222C2110,1,20231106,124208,028
01,222C2027,2,20231106,124249,028
01,222C2011,1,20231106,125013,028
01,222C2111,1,20231106,125030,028
01,222C2054,1,20231106,125111,028
01,222C2064,1,20231106,125205,028
01,222C2080,1,20231106,125708,028
01,222C2074,1,20231106,124259,028
01,222C2001,1,20231106,124318,028
01,222C2069,1,20231106,124713,028
01,222C2039,1,20231106,124800,028
01,222C2046,1,20231106,124813,028
01,202C2013,3,20231106,125230,028
01,222C2043,1,20231106,130055,028
01,222C2092,1,20231106,124453,028
01,222C2057,1,20231106,124518,028
01,222C2037,1,20231106,124559,028
01,222C2017,1,20231106,124602,028
01,222C2028,1,20231106,124939,028
01,222C2073,1,20231106,124942,028
01,222C2098,1,20231106,125035,028
01,222C2064,1,20231106,125202,028
01,222C2053,1,20231106,125502,028
01,222C2092,1,20231106,125101,028
01,222C2008,1,20231106,125146,028
01,222C2104,1,20231106,125358,028
01,222C2078,1,20231106,125505,028
01,222C2025,1,20231106,130751,028
01,222C2029,1,20231106,124254,028
01,222C2013,1,20231106,124328,028
01,222C2081,1,20231106,124501,028
01,222C2107,1,20231106,124614,028
01,222C2051,1,20231106,125123,028
01,222C2032,1,20231106,125128,028
01,222C2001,1,20231106,125152,028
01,222C2090,1,20231106,125238,028
01,212C2081,1,20231106,125342,028
01,222C2010,1,20231106,125426,028
01,222C2086,1,20231106,124206,028
01,222C2056,1,20231106,124556,028
01,222C2034,1,20231106,124611,028
01,222C2093,1,20231106,124652,028
01,222C2059,1,20231106,124710,028
01,222C2085,1,20231106,125424,028
01,222C2038,1,20231106,125431,028
01,222C2006,1,20231106,130227,028
01,222C2021,1,20231106,124256,028
01,222C2009,2,20231106,124438,028
01,222C2012,1,20231106,125109,028
01,222C2091,1,20231106,125213,028
01,222C2044,1,20231106,125256,028
01,222C2047,1,20231106,125326,028
01,212C2018,1,20231106,125658,028
01,222C2109,1,20231106,125707,028
01,222C2019,1,20231106,125719,028
01,222C2062,1,20231106,130126,028
01,222C2055,1,20231106,124424,028
01,222C2101,1,20231106,124816,028
01,21223005,2,20231106,125118,028
01,222C2052,1,20231106,125540,028
01,222C2096,1,20231106,125700,028
01,222C2109,1,20231106,125705,028
01,222C2049,1,20231106,130200,028
01,222C2095,1,20231106,124427,028
01,222C2033,1,20231106,124456,028
01,222C2005,1,20231106,125015,028
01,222C2031,1,20231106,125420,028
01,222C2070,1,20231106,130516,028
01,222C2030,1,20231106,131807,028
01,23225206,1,20231107,102206,028
01,212C3114,1,20231107,102313,028
01,212C3049,1,20231107,102335,028
01,212C3058,1,20231107,102551,028
01,212C3056,1,20231107,102612,028
01,212C3100,1,20231107,102735,028
01,23225203,1,20231107,102801,028
01,212C3052,1,20231107,103518,028
01,212C3124,1,20231107,103559,028
01,212C3010,1,20231107,102240,028
01,212C3005,1,20231107,102301,028
01,212C3022,1,20231107,102343,028
01,212C3077,1,20231107,102434,028
01,212C3029,1,20231107,102450,028
01,212C2038,2,20231107,102619,028
01,212C3107,1,20231107,102629,028
01,212C3025,1,20231107,102657,028
01,212C3041,1,20231107,102702,028
01,23225203,1,20231107,102804,028
01,212C3069,1,20231107,102159,028
01,212C3069,1,20231107,102202,028
01,23225205,1,20231107,103006,028
02,236E0014,1,20231107,125046,028
02,236E0009,1,20231107,125644,028
02,236E0051,1,20231107,125738,028
02,236E0062,1,20231107,125824,028
02,236E0013,1,20231107,130319,028
02,226E0022,1,20231107,124359,028
02,236E0502,1,20231107,125212,028
02,236E0043,1,20231107,125552,028
02,236E0007,1,20231107,125632,028
02,226E0022,1,20231107,124402,028
01,222C2111,1,20231108,102141,028
01,222C2017,1,20231108,102330,028
01,222C2057,1,20231108,102700,028
01,202C2013,3,20231108,102723,028
01,222C2086,1,20231108,103848,028
01,222C2088,1,20231108,102055,028
01,222C2034,1,20231108,102211,028
01,222C2046,1,20231108,102218,028
01,222C2038,1,20231108,102235,028
01,222C2005,1,20231108,102343,028
01,222C2006,1,20231108,102400,028
01,222C2036,1,20231108,102639,028
01,222C2037,1,20231108,102735,028
01,222C2059,1,20231108,103553,028
01,222C2021,1,20231108,103915,028
01,222C2110,1,20231108,103934,028
01,222C2087,1,20231108,102134,028
01,222C2069,1,20231108,102251,028
01,222C2008,1,20231108,102401,028
01,222C2025,1,20231108,102409,028
01,222C2079,1,20231108,102516,028
01,222C2002,1,20231108,102536,028
01,222C2063,1,20231108,102557,028
01,222C2090,1,20231108,102949,028
01,222C2028,1,20231108,103140,028
01,222C2032,1,20231108,103538,028
01,222C2047,1,20231108,104618,028
01,222C2066,1,20231108,102003,028
01,222C2088,1,20231108,102057,028
01,222C2011,1,20231108,102119,028
01,222C2068,1,20231108,102127,028
01,222C2052,1,20231108,102132,028
01,222C2042,1,20231108,102158,028
01,222C2085,1,20231108,102201,028
01,222C2051,1,20231108,102254,028
01,222C2074,1,20231108,102512,028
01,222C2009,2,20231108,102607,028
01,222C2029,1,20231108,102730,028
01,222C2091,1,20231108,102915,028
01,222C2044,1,20231108,103010,028
01,212C2018,1,20231108,103053,028
01,212C2081,1,20231108,103623,028
01,222C2004,1,20231108,104330,028
01,222C2010,1,20231108,102008,028
01,222C2093,1,20231108,102027,028
01,222C2101,1,20231108,102108,028
01,222C2088,1,20231108,102136,028
01,222C2016,1,20231108,102407,028
01,222C2035,1,20231108,102413,028
01,222C2071,1,20231108,102519,028
01,222C2064,1,20231108,102524,028
01,222C2109,1,20231108,102642,028
01,222C2080,1,20231108,102644,028
01,222C2078,1,20231108,102726,028
01,222C2053,1,20231108,103155,028
01,222C2086,1,20231108,103210,028
01,222C2043,1,20231108,103350,028
01,222C2081,1,20231108,102000,028
01,222C2092,1,20231108,102006,028
01,222C2107,1,20231108,102034,028
01,222C2030,1,20231108,102112,028
01,222C2105,1,20231108,102130,028
01,222C2012,1,20231108,102237,028
01,222C2096,1,20231108,103102,028
01,232C1127,1,20231108,125214,028
01,232C1065,1,20231108,124535,028
01,232C1119,1,20231108,124811,028
01,232C1183,1,20231108,125033,028
01,232C1133,1,20231108,125037,028
01,232C1053,1,20231108,125046,028
01,232C1057,1,20231108,125055,028
01,232C1023,1,20231108,125103,028
01,232C1121,1,20231108,125115,028
01,232C1011,1,20231108,125129,028
01,232C1131,1,20231108,125134,028
01,232C1089,1,20231108,125157,028
01,232C1105,1,20231108,125209,028
01,232C1083,1,20231108,125216,028
01,232C1095,1,20231108,125219,028
01,232C1043,1,20231108,125221,028
01,232C1015,1,20231108,125223,028
01,232C1017,1,20231108,125248,028
01,232C1169,1,20231108,125302,028
01,232C1069,1,20231108,125317,028
01,232C1075,1,20231108,125326,028
01,232C1137,1,20231108,125333,028
01,232C1073,1,20231108,125459,028
01,232C1101,2,20231108,125516,028
01,232C1099,1,20231108,125633,028
01,232C1097,1,20231108,125644,028
01,232C1155,1,20231108,125743,028
01,222C2097,1,20231108,105300,028
01,222C1113,1,20231108,124023,028
01,232C1167,1,20231108,125019,028
01,232C1141,1,20231108,125041,028
01,232C1035,1,20231108,125043,028
01,232C1025,1,20231108,125101,028
01,232C1123,1,20231108,125117,028
01,232C1085,1,20231108,125121,028
01,232C1005,1,20231108,125123,028
01,232C1079,2,20231108,125126,028
01,232C1063,1,20231108,125138,028
01,232C1129,1,20231108,125145,028
01,232C1041,1,20231108,125201,028
01,232C1173,1,20231108,125204,028
01,232C1027,1,20231108,125225,028
01,232C1145,1,20231108,125228,028
01,232C1115,1,20231108,125251,028
01,232C1019,1,20231108,125304,028
01,232C1009,1,20231108,125321,028
01,232C1071,1,20231108,125339,028
01,232C1061,1,20231108,125342,028
01,232C1157,1,20231108,125350,028
01,232C1109,1,20231108,125510,028
01,232C1033,1,20231108,125655,028
01,232C1007,1,20231108,125927,028
01,232C1003,1,20231108,125051,028
01,232C1035,1,20231108,125131,028
01,232C1021,1,20231108,125136,028
01,232C1111,1,20231108,125140,028
01,232C1081,1,20231108,125153,028
01,232C1047,1,20231108,125155,028
01,232C1117,1,20231108,125244,028
01,232C1107,1,20231108,125254,028
01,232C1143,1,20231108,125335,028
01,232C1091,1,20231108,125518,028
01,232C1181,1,20231108,125615,028
01,232C1147,1,20231108,125731,028
01,212C3010,1,20231109,102106,028
01,202C1046,1,20231109,125334,028
02,226E0044,1,20231109,143228,028
02,236E0033,1,20231109,143337,028
02,236E0016,1,20231109,143444,028
01,202C1046,1,20231109,143531,028
02,236E0038,1,20231109,143626,028
01,22221201,1,20231109,143938,028
02,236E0502,1,20231109,143014,028
01,202C2088,1,20231109,143114,028
02,21676002,2,20231109,143346,028
02,236E0001,1,20231109,143726,028
02,236E0005,1,20231109,143734,028
01,202C1088,1,20231109,143737,028
01,22221207,1,20231109,143103,028
01,22221205,1,20231109,143140,028
02,236E0057,1,20231109,143406,028
01,202C2084,1,20231109,143609,028
02,236E0059,1,20231109,143623,028
02,236E0020,1,20231109,143835,028
01,202C1174,1,20231109,143958,028
01,202C1012,1,20231109,144001,028
02,236E0033,1,20231109,142850,028
02,236E0063,1,20231109,143331,028
01,202C1072,1,20231109,144121,028
02,236E0051,1,20231109,161226,028
02,236E0007,1,20231109,161235,028
02,236E0502,1,20231109,161250,028
02,236E0028,1,20231109,161336,028
02,236E0064,1,20231109,161515,028
02,236E0062,1,20231109,161820,028
02,236E0013,1,20231109,161224,028
02,236E0043,1,20231109,161258,028
02,236E0009,1,20231109,161618,028
02,236E0014,1,20231109,161621,028
01,232C1069,1,20231110,125003,028
01,232C1103,1,20231110,124833,028
01,232C1075,1,20231110,125001,028
01,232C1003,1,20231110,125050,028
01,232C1123,1,20231110,125112,028
01,232C1077,1,20231110,125132,028
01,232C1171,1,20231110,125203,028
01,232C1055,1,20231110,125255,028
01,232C1061,1,20231110,125322,028
01,232C1037,1,20231110,125507,028
01,222C1113,1,20231110,124114,028
01,232C1023,1,20231110,124130,028
01,232C1077,1,20231110,124835,028
01,232C1183,1,20231110,125053,028
01,232C1013,1,20231110,125103,028
01,232C1027,1,20231110,125116,028
01,232C1057,1,20231110,125118,028
01,232C1139,1,20231110,125121,028
01,232C1149,1,20231110,125140,028
01,232C1147,1,20231110,125145,028
01,232C1005,1,20231110,125155,028
01,232C1145,1,20231110,125231,028
01,232C1175,1,20231110,125234,028
01,232C1071,1,20231110,125752,028
01,232C1181,1,20231110,125006,028
01,232C1173,1,20231110,125027,028
01,232C1169,1,20231110,125037,028
01,232C1085,1,20231110,125046,028
01,232C1095,1,20231110,125110,028
01,232C1001,1,20231110,125114,028
01,232C1011,1,20231110,125143,028
01,232C1137,1,20231110,125150,028
01,232C1127,1,20231110,125201,028
