date,open,high,low,close,volume,adj.close,sma 5,sma 21,sma 43,stddev,-3s,-2s,+2s,+3s,RCI
2016-11-18,12940,12940,12820,12830,9163091,12830,12306.0,11923.3,11503.7,444.9,10588.6,11033.5,12813.1,13258.0,35.7
2016-11-21,12900,13040,12860,13000,6853114,13000,12518.0,11994.3,11540.7,492.0,10518.3,11010.3,12978.3,13470.3,39.2
2016-11-22,12960,13100,12920,13090,6656766,13090,12738.0,12066.2,11589.5,536.7,10456.0,10992.7,13139.7,13676.4,42.5
2016-11-24,13350,13400,13300,13340,6763278,13340,12928.0,12135.7,11646.0,602.0,10329.7,10931.7,13339.7,13941.7,49.7
2016-11-25,13410,13540,13260,13420,10456072,13420,13136.0,12211.0,11710.9,659.2,10233.4,10892.6,13529.4,14188.6,56.2
2016-11-28,13280,13390,13160,13360,8358492,13360,13242.0,12280.5,11770.9,700.5,10179.1,10879.6,13681.4,14381.9,61.9
2016-11-29,13200,13320,13190,13300,5250393,13300,13302.0,12338.1,11830.5,733.0,10139.0,10872.0,13804.2,14537.2,69.6
2016-11-30,13350,13380,13250,13290,6282399,13290,13342.0,12394.3,11880.0,759.4,10116.0,10875.5,13913.1,14672.6,75.7
2016-12-01,13650,13930,13500,13580,14810477,13580,13390.0,12467.1,11938.1,797.2,10075.5,10872.7,14061.5,14858.7,82.1
2016-12-02,13480,13530,13300,13470,9906937,13470,13400.0,12527.6,12000.7,823.6,10056.7,10880.3,14174.9,14998.5,87.8
2016-12-05,13360,13390,13170,13230,7781249,13230,13374.0,12578.1,12053.5,833.1,10078.9,10912.0,14244.2,15077.3,88.7
2016-12-06,13510,13560,13300,13360,8124208,13360,13386.0,12634.3,12112.1,844.6,10100.6,10945.1,14323.5,15168.0,90.0
2016-12-07,13480,13570,13430,13560,5136698,13560,13440.0,12720.0,12167.7,842.8,10191.7,11034.5,14405.5,15248.3,90.1
2016-12-08,13820,13950,13720,13950,7749781,13950,13514.0,12841.0,12240.0,827.5,10358.6,11186.1,14495.9,15323.4,90.5
2016-12-09,14020,14370,14020,14340,11170199,14340,13688.0,12961.4,12317.0,853.6,10400.5,11254.1,14668.7,15522.3,90.9
2016-12-12,14630,14730,14390,14560,11546190,14560,13954.0,13093.3,12395.8,877.3,10461.5,11338.8,14847.8,15725.1,91.0
2016-12-13,14440,14700,14390,14700,8427970,14700,14222.0,13289.5,12474.0,736.5,11080.1,11816.6,14762.4,15498.9,91.0
2016-12-14,14730,14740,14590,14680,7134134,14680,14446.0,13420.0,12549.5,728.1,11235.7,11963.8,14876.2,15604.3,90.9
2016-12-15,14800,14980,14590,14740,14304703,14740,14604.0,13551.0,12627.4,705.0,11436.1,12141.1,14960.9,15665.9,90.9
2016-12-16,14960,14990,14850,14940,7998479,14940,14724.0,13672.4,12704.9,714.6,11528.7,12243.3,15101.5,15816.1,91.0
2016-12-19,14800,14910,14770,14900,6453360,14900,14792.0,13792.4,12786.7,698.1,11698.2,12396.2,15188.6,15886.6,90.9
2016-12-20,14890,15090,14850,15080,7666403,15080,14868.0,13899.5,12875.6,715.4,11753.2,12468.6,15330.4,16045.8,90.9
2016-12-21,15170,15220,14870,15000,9441049,15000,14932.0,13994.8,12960.0,722.8,11826.4,12549.2,15440.4,16163.2,90.8
2016-12-22,14910,14950,14800,14950,6778420,14950,14974.0,14083.3,13040.0,720.3,11922.3,12642.6,15524.0,16244.3,90.4
2016-12-26,14950,14960,14900,14910,2503300,14910,14968.0,14158.1,13117.4,720.8,11995.7,12716.5,15599.7,16320.5,90.8
2016-12-27,14860,15040,14850,14920,5214949,14920,14972.0,14229.5,13188.1,718.3,12074.6,12792.9,15666.1,16384.4,91.3
2016-12-28,14960,15030,14900,14970,4725032,14970,14950.0,14306.2,13260.9,706.7,12186.1,12892.8,15719.6,16426.3,91.9
2016-12-29,14820,14820,14480,14560,9762972,14560,14862.0,14366.2,13322.8,669.5,12357.7,13027.2,15705.2,16374.7,82.5
2017-01-04,14760,15240,14760,15240,11034007,15240,14920.0,14459.0,13396.0,647.6,12516.1,13163.7,15754.3,16401.9,82.9
2017-01-05,15260,15270,15040,15140,9930177,15140,14966.0,14533.3,13466.5,631.0,12640.2,13271.2,15795.4,16426.4,84.0
2017-01-06,14850,15050,14830,15040,7388310,15040,14990.0,14608.1,13536.0,590.5,12836.7,13427.2,15789.0,16379.5,82.9
2017-01-10,14950,15070,14700,14790,9056072,14790,14954.0,14682.4,13596.3,499.5,13183.8,13683.3,15681.5,16181.0,73.2
2017-01-11,14880,14940,14810,14890,4751057,14890,15020.0,14755.2,13659.5,398.4,13560.1,13958.5,15551.9,15950.3,62.2
2017-01-12,14740,14750,14420,14520,12609169,14520,14876.0,14801.0,13714.0,296.4,13911.9,14208.3,15393.7,15690.1,40.0
2017-01-13,14590,14770,14550,14760,7116721,14760,14800.0,14839.5,13783.7,223.9,14167.7,14391.6,15287.4,15511.3,25.5
2017-01-16,14650,14700,14410,14460,7221384,14460,14684.0,14845.2,13854.7,211.7,14210.0,14421.7,15268.7,15480.4,-1.8
2017-01-17,14400,14410,14040,14040,12119023,14040,14534.0,14820.5,13906.5,269.3,14012.5,14281.8,15359.2,15628.5,-22.6
2017-01-18,13960,14220,13780,14150,11840481,14150,14386.0,14794.3,13961.4,305.9,13876.6,14182.5,15406.1,15712.0,-40.9
2017-01-19,14410,14490,14260,14430,7572726,14430,14368.0,14782.4,14050.9,315.3,13836.5,14151.8,15413.0,15728.3,-57.0
2017-01-20,14390,14570,14350,14520,6959940,14520,14320.0,14771.9,14110.9,320.4,13810.7,14131.1,15412.7,15733.1,-70.3
2017-01-23,14250,14350,14110,14130,8736318,14130,14254.0,14733.3,14160.7,346.8,13692.9,14039.7,15426.9,15773.7,-75.7
2017-01-24,14000,14170,13960,13990,7693027,13990,14244.0,14690.0,14197.9,380.2,13549.4,13929.6,15450.4,15830.6,-81.9
2017-01-25,14450,14490,14270,14370,7302182,14370,14288.0,14656.2,14244.2,375.3,13530.3,13905.6,15406.8,15782.1,-82.1
2017-01-26,14660,14920,14640,14880,9708409,14880,14378.0,14650.5,14291.9,370.7,13538.4,13909.1,15391.9,15762.6,-74.0
2017-01-27,14990,15030,14900,14980,8028818,14980,14470.0,14651.9,14337.9,372.0,13536.0,13908.0,15395.8,15767.8,-55.3
2017-01-30,14840,14900,14750,14830,5910305,14830,14610.0,14648.1,14378.4,369.6,13539.3,13908.9,15387.3,15756.9,-46.4
2017-01-31,14500,14590,14350,14370,10154314,14370,14686.0,14621.9,14402.3,368.8,13515.4,13884.2,15359.6,15728.4,-46.6
2017-02-01,14190,14520,14160,14510,7239658,14510,14714.0,14600.0,14427.7,360.7,13517.9,13878.6,15321.4,15682.1,-42.2
2017-02-06,14410,14420,14120,14240,6390643,14240,14586.0,14584.8,14448.1,369.1,13477.4,13846.5,15323.1,15692.2,-46.8
2017-02-07,14050,14240,13980,14130,5616460,14130,14416.0,14531.9,14467.4,349.6,13483.2,13832.7,15231.1,15580.6,-44.0
2017-02-08,14180,14290,14090,14290,4257904,14290,14308.0,14491.4,14490.7,323.9,13519.6,13843.6,15139.2,15463.2,-37.7
2017-02-09,14190,14260,14090,14150,5164804,14150,14264.0,14449.0,14504.0,306.3,13530.1,13836.4,15061.6,15367.9,-32.7
2017-02-10,14590,14870,14570,14840,9196851,14840,14330.0,14451.4,14535.8,309.3,13523.6,13832.9,15069.9,15379.2,-15.5
2017-02-13,15060,15060,14900,14960,7042012,14960,14474.0,14454.8,14576.0,314.6,13511.1,13825.7,15083.9,15398.5,9.1
2017-02-14,15020,15030,14610,14650,8440146,14650,14578.0,14461.0,14606.0,317.2,13509.5,13826.7,15095.3,15412.5,20.0
2017-02-15,14950,15020,14920,14930,5825741,14930,14706.0,14469.0,14637.9,327.2,13487.4,13814.6,15123.4,15450.6,36.9
2017-02-16,14900,14920,14650,14790,6384089,14790,14834.0,14484.8,14657.4,334.6,13481.0,13815.6,15154.0,15488.6,43.2
2017-02-17,14610,14680,14510,14620,6409912,14620,14790.0,14512.4,14664.0,319.6,13553.5,13873.1,15151.7,15471.3,36.9
2017-02-20,14520,14680,14430,14660,4209809,14660,14730.0,14536.7,14666.3,310.0,13606.8,13916.8,15156.6,15466.6,33.6
2017-02-21,14680,14860,14660,14840,3705608,14840,14768.0,14556.2,14669.5,315.8,13608.9,13924.7,15187.7,15503.5,35.6
2017-02-22,14910,14920,14760,14840,4475399,14840,14750.0,14571.4,14673.3,321.6,13606.6,13928.2,15214.6,15536.2,36.8
2017-02-23,14830,14840,14650,14830,4432136,14830,14758.0,14604.8,14675.3,309.6,13676.0,13985.6,15224.0,15533.6,28.1
2017-02-24,14630,14860,14590,14710,6308206,14710,14776.0,14639.0,14670.0,276.2,13810.4,14086.6,15191.4,15467.6,16.1
2017-02-27,14500,14540,14260,14440,8453354,14440,14732.0,14642.4,14659.3,273.2,13822.9,14096.0,15188.8,15461.9,2.5
2017-02-28,14590,14680,14450,14450,4605858,14450,14654.0,14621.9,14644.7,270.6,13810.1,14080.7,15163.1,15433.7,9.5
2017-03-01,14610,14900,14510,14880,10209462,14880,14662.0,14617.1,14641.9,264.8,13822.7,14087.5,15146.7,15411.5,33.9
2017-03-02,15220,15290,15120,15120,8113301,15120,14720.0,14631.0,14645.8,283.4,13780.9,14064.3,15197.7,15481.1,51.6
2017-03-03,15100,15160,14860,14980,6035845,14980,14774.0,14660.0,14647.4,286.5,13800.5,14087.0,15233.0,15519.5,53.2
2017-03-09,14780,14790,14660,14760,3395596,14760,14838.0,14671.9,14643.7,285.2,13816.4,14101.6,15242.2,15527.4,47.7
2017-03-10,14960,15220,14920,15210,7656682,15210,14990.0,14718.1,14649.3,290.2,13847.4,14137.7,15298.5,15588.8,48.2
2017-03-13,15090,15270,15060,15220,4024194,15220,15058.0,14770.0,14664.7,276.9,13939.2,14216.1,15323.9,15600.8,48.2
2017-03-14,15260,15260,15180,15200,2984703,15200,15074.0,14813.3,14663.7,269.2,14005.8,14275.0,15351.6,15620.8,47.9
2017-03-15,15080,15150,15030,15150,3233735,15150,15108.0,14861.0,14664.0,231.8,14165.5,14397.4,15324.6,15556.5,47.1
2017-03-16,14960,15210,14940,15170,5793074,15170,15190.0,14876.7,14667.0,241.3,14152.8,14394.1,15359.3,15600.6,57.7
2017-03-17,15010,15090,14990,15050,4164591,15050,15158.0,14881.0,14673.0,243.7,14150.0,14393.7,15368.3,15612.0,66.8
2017-03-21,14870,15000,14760,14950,4787883,14950,15104.0,14895.2,14674.4,238.2,14180.7,14418.9,15371.5,15609.7,64.7
2017-03-22,14410,14520,14280,14310,9214615,14310,14926.0,14865.7,14669.5,270.0,14055.8,14325.8,15405.6,15675.6,46.2
2017-03-23,14350,14410,14200,14370,5971191,14370,14770.0,14845.7,14660.5,290.6,13973.9,14264.5,15426.9,15717.5,26.4
2017-03-24,14350,14690,14320,14640,6547858,14640,14664.0,14846.7,14664.7,289.9,13977.1,14267.0,15426.4,15716.3,10.0
2017-03-27,14340,14370,14120,14180,7029992,14180,14490.0,14823.8,14667.9,322.4,13856.5,14179.0,15468.6,15791.1,-8.4
2017-03-28,14450,14520,14380,14510,6371188,14510,14402.0,14808.1,14676.3,329.6,13819.4,14149.0,15467.2,15796.8,-17.7
2017-03-29,14730,14800,14660,14730,5383930,14730,14486.0,14802.9,14683.3,329.9,13813.2,14143.1,15462.7,15792.6,-21.9
2017-03-30,14660,14760,14480,14500,4847465,14500,14512.0,14787.1,14682.8,336.3,13778.1,14114.4,15459.8,15796.1,-27.3
2017-03-31,14690,14740,14310,14310,6740649,14310,14446.0,14768.1,14687.0,351.9,13712.4,14064.3,15471.9,15823.8,-40.6
2017-04-03,14380,14530,14300,14420,4167165,14420,14494.0,14767.1,14697.0,352.8,13708.6,14061.4,15472.8,15825.6,-57.0
2017-04-04,14310,14350,13970,14150,8702106,14150,14422.0,14752.9,14691.9,371.9,13637.2,14009.1,15496.7,15868.6,-74.0
2017-04-05,14260,14330,14070,14220,5743122,14220,14320.0,14721.4,14676.5,388.1,13557.0,13945.1,15497.7,15885.8,-79.7
2017-04-06,14040,14100,13710,13810,10891781,13810,14182.0,14659.0,14649.3,424.5,13385.6,13810.1,15507.9,15932.4,-83.0
2017-04-07,14000,14080,13670,13910,14530474,13910,14102.0,14608.1,14627.9,447.6,13265.3,13712.9,15503.3,15950.9,-86.4
2017-04-10,14100,14180,14040,14100,5066296,14100,14038.0,14576.7,14621.6,459.4,13198.5,13657.9,15495.5,15954.9,-89.6
2017-04-11,13970,14060,13890,14010,4706906,14010,14010.0,14519.5,14610.0,451.2,13165.8,13617.0,15422.0,15873.2,-89.1
2017-04-12,13790,13810,13590,13710,7072188,13710,13908.0,14447.6,14597.7,454.3,13084.6,13538.9,15356.3,15810.6,-89.1
2017-04-13,13510,13600,13370,13550,8973890,13550,13856.0,14369.0,14584.2,460.4,12987.9,13448.3,15289.7,15750.1,-89.1
2017-04-14,13440,13530,13350,13410,4783052,13410,13756.0,14286.2,14563.7,469.3,12878.4,13347.7,15224.7,15694.0,-89.2
2017-04-17,13270,13450,13250,13450,5984260,13450,13626.0,14204.3,14547.4,457.2,12832.6,13289.8,15118.8,15576.0,-89.1
2017-04-18,13650,13720,13450,13540,5763989,13540,13532.0,14132.4,14517.2,435.8,12824.9,13260.7,15004.1,15439.9,-88.7
2017-04-19,13410,13610,13390,13570,4755856,13570,13504.0,14066.7,14484.9,409.6,12837.8,13247.4,14886.0,15295.6,-87.4
2017-04-20,13570,13690,13540,13570,4260812,13570,13508.0,14031.4,14459.8,419.4,12773.3,13192.7,14870.1,15289.5,-89.0
2017-04-21,13760,13870,13700,13840,5973661,13840,13594.0,14006.2,14434.4,413.9,12764.5,13178.4,14834.0,15247.9,-86.5
2017-04-24,14220,14250,14150,14210,8293543,14210,13746.0,13985.7,14420.9,391.0,12812.8,13203.8,14767.6,15158.6,-72.3
2017-04-25,14180,14570,14170,14510,8972860,14510,13940.0,14001.4,14418.4,405.5,12784.8,13190.3,14812.5,15218.0,-55.6
2017-04-26,14700,14830,14660,14830,8327395,14830,14192.0,14016.7,14422.3,430.8,12724.2,13155.1,14878.3,15309.2,-28.4
2017-04-27,14700,14810,14690,14780,5823507,14780,14434.0,14019.0,14420.9,435.1,12713.8,13148.9,14889.1,15324.2,-3.9
2017-04-28,14750,14800,14640,14690,5226126,14690,14604.0,14028.1,14417.4,447.4,12686.0,13133.3,14922.9,15370.2,15.6
2017-05-01,14710,14860,14700,14850,4010869,14850,14732.0,14053.8,14417.9,478.8,12617.4,13096.2,15011.4,15490.2,33.1
2017-05-02,14910,15100,14900,15070,7097997,15070,14844.0,14084.8,14426.3,522.7,12516.8,13039.5,15130.1,15652.8,48.7
2017-05-08,15500,15830,15480,15770,12338371,15770,15032.0,14161.9,14457.2,639.3,12244.0,12883.3,15440.5,16079.8,60.4
2017-05-15,15570,15730,15550,15710,4486242,15710,15218.0,14232.9,14486.5,723.3,12063.1,12786.4,15679.4,16402.7,72.1
2017-05-16,15840,15930,15720,15790,5035857,15790,15438.0,14327.1,14507.7,791.2,11953.4,12744.6,15909.6,16700.8,78.4
2017-05-17,15630,15690,15560,15630,7212159,15630,15594.0,14409.0,14519.5,833.8,11907.7,12741.5,16076.5,16910.3,84.4
2017-05-18,15200,15310,15070,15230,10095318,15230,15626.0,14462.9,14525.3,849.2,11915.4,12764.6,16161.2,17010.4,89.0
2017-05-19,15290,15340,15130,15300,6927900,15300,15532.0,14524.3,14537.9,861.3,11940.3,12801.6,16247.0,17108.3,91.8
2017-05-22,15420,15490,15320,15420,4216281,15420,15474.0,14605.7,14542.8,861.3,12021.7,12883.0,16328.4,17189.7,92.2
2017-05-23,15360,15440,15270,15310,3358237,15310,15378.0,14689.5,14544.9,838.8,12173.1,13011.9,16367.1,17205.9,90.0
2017-05-24,15570,15590,15440,15530,4027720,15530,15358.0,14790.5,14552.6,804.0,12378.6,13182.6,16398.4,17202.4,86.6
2017-05-25,15490,15690,15470,15630,4973134,15630,15438.0,14894.3,14563.7,761.9,12608.7,13370.6,16418.0,17179.9,82.7
2017-05-26,15600,15600,15420,15430,3840239,15430,15464.0,14984.3,14569.8,703.3,12874.5,13577.8,16390.8,17094.1,77.9
2017-05-29,15430,15510,15330,15440,2613752,15440,15468.0,15073.3,14578.8,629.8,13184.0,13813.8,16332.8,16962.6,72.5
2017-05-30,15420,15430,15240,15420,4537166,15420,15490.0,15161.4,14589.8,530.5,13569.8,14100.3,16222.5,16753.0,64.9
2017-05-31,15320,15410,15270,15370,2572561,15370,15458.0,15234.3,14614.4,436.8,13924.0,14360.8,16107.8,16544.6,56.1
2017-06-01,15410,15740,15410,15700,7249606,15700,15472.0,15305.2,14645.3,379.3,14167.3,14546.6,16063.8,16443.1,51.0
2017-06-02,15840,16300,15840,16250,12825749,16250,15636.0,15388.1,14682.8,386.9,14227.5,14614.4,16161.8,16548.7,51.0
2017-06-05,16110,16280,16070,16210,6526648,16210,15790.0,15453.8,14730.0,404.1,14241.4,14645.5,16262.1,16666.2,51.3
2017-06-06,16140,16160,15830,15860,7097590,15860,15878.0,15505.2,14761.4,382.2,14358.5,14740.7,16269.7,16651.9,51.0
2017-06-07,15860,15960,15770,15900,4288926,15900,15984.0,15562.9,14788.6,342.3,14535.9,14878.3,16247.5,16589.9,50.4
2017-06-08,16000,16020,15750,15780,5193495,15780,16000.0,15607.1,14818.4,303.4,14696.8,15000.2,16214.0,16517.4,46.9
2017-06-09,15870,16090,15800,15930,6454115,15930,15936.0,15648.1,14856.0,284.8,14793.8,15078.6,16217.6,16502.4,45.7
2017-06-14,15880,15930,15730,15730,3421813,15730,15840.0,15646.2,14886.5,284.1,14794.0,15078.1,16214.3,16498.4,53.9
2017-06-15,15630,15870,15520,15640,6303872,15640,15796.0,15642.9,14921.2,283.7,14791.9,15075.6,16210.2,16493.9,58.3
2017-06-16,15790,15930,15740,15810,5125236,15810,15778.0,15643.8,14958.1,284.2,14791.1,15075.3,16212.3,16496.5,71.9
2017-06-19,15850,16040,15810,16010,4720017,16010,15824.0,15661.9,15009.3,295.2,14776.3,15071.5,16252.3,16547.5,76.9
2017-06-20,16260,16410,16260,16270,7534885,16270,15892.0,15711.4,15064.2,306.1,14793.0,15099.1,16323.7,16629.8,76.9
2017-06-21,16200,16250,16090,16120,5750603,16120,15970.0,15750.5,15111.2,303.3,14840.5,15143.9,16357.1,16660.5,74.0
2017-06-22,16130,16210,16060,16090,3577292,16090,16060.0,15782.4,15159.5,302.1,14876.2,15178.3,16386.5,16688.6,72.5
2017-06-23,16130,16140,16050,16120,3242844,16120,16122.0,15821.0,15215.6,290.2,14950.4,15240.6,16401.4,16691.6,68.6
2017-06-26,16090,16220,16090,16140,2511904,16140,16148.0,15850.0,15275.8,290.2,14979.5,15269.7,16430.3,16720.5,66.4
2017-06-27,16290,16300,16200,16260,4129512,16260,16146.0,15880.0,15342.1,298.7,14983.9,15282.6,16477.4,16776.1,67.0
2017-06-28,16170,16300,16120,16150,3868540,16150,16152.0,15914.3,15404.9,285.5,15057.8,15343.3,16485.3,16770.8,62.7
2017-06-29,16360,16390,16250,16280,4435218,16280,16190.0,15954.3,15468.6,274.4,15131.2,15405.6,16503.0,16777.4,63.1
2017-06-30,16000,16010,15850,15980,8809686,15980,16162.0,15981.0,15524.7,245.5,15244.4,15489.9,16472.1,16717.6,52.9
2017-07-03,16010,16090,15980,16030,3938514,16030,16140.0,16012.4,15581.9,201.8,15407.1,15608.9,16415.9,16617.7,42.3
2017-07-04,16240,16260,15890,15980,6075221,15980,16084.0,16025.7,15631.6,188.9,15458.9,15647.8,16403.6,16592.5,29.7
2017-07-05,15970,16070,15760,16060,6345286,16060,16066.0,16016.7,15674.7,182.1,15470.5,15652.5,16380.9,16562.9,41.2
2017-07-06,16030,16060,15850,15920,5097363,15920,15994.0,16002.9,15707.4,177.6,15470.0,15647.6,16358.2,16535.8,49.4
2017-07-07,15710,15900,15700,15820,5010545,15820,15962.0,16001.0,15730.5,179.4,15462.7,15642.1,16359.9,16539.3,33.0
2017-07-10,16040,16140,15970,16070,4215745,16070,15970.0,16009.0,15760.5,178.5,15473.5,15652.0,16366.0,16544.5,26.4
2017-07-11,16050,16240,16030,16240,4910119,16240,16022.0,16031.0,15796.5,177.2,15499.4,15676.6,16385.4,16562.6,22.7
2017-07-13,16180,16210,16020,16090,4185971,16090,16028.0,16038.6,15825.3,176.1,15510.4,15686.4,16390.8,16566.8,14.9
2017-07-14,16140,16170,16080,16130,2790997,16130,16070.0,16057.6,15850.0,162.1,15571.3,15733.4,16381.8,16543.9,6.6
2017-07-18,16050,16050,15830,15910,6120228,15910,16088.0,16070.5,15853.3,135.9,15662.7,15798.7,16342.3,16478.3,-17.4
2017-07-19,15870,15960,15840,15950,2468950,15950,16064.0,16077.1,15858.8,125.5,15700.5,15826.0,16328.2,16453.7,-42.9
2017-07-20,15980,16160,15950,16140,4638436,16140,16044.0,16083.3,15867.0,125.3,15707.5,15832.8,16333.8,16459.1,-42.5
2017-07-21,16060,16120,16040,16060,2895903,16060,16038.0,16073.3,15877.0,117.8,15719.9,15837.7,16308.9,16426.7,-35.8
2017-07-24,15880,15910,15750,15860,5697963,15860,15984.0,16061.0,15891.6,126.0,15683.0,15809.0,16313.0,16439.0,-43.4
2017-07-25,15870,15960,15810,15850,2965299,15850,15972.0,16049.5,15904.4,133.9,15647.8,15781.7,16317.3,16451.2,-50.0
2017-07-26,16060,16100,15950,16000,3610496,16000,15982.0,16043.8,15917.9,133.3,15643.9,15777.2,16310.4,16443.7,-48.2
2017-07-27,15970,16200,15930,16030,4959038,16030,15960.0,16038.6,15934.7,131.5,15644.2,15775.7,16301.5,16433.0,-40.5
2017-07-28,15960,15980,15800,15850,4639237,15850,15918.0,16019.0,15942.1,127.3,15637.1,15764.4,16273.6,16400.9,-39.1
2017-07-31,15830,15880,15770,15820,2696220,15820,15910.0,16003.3,15946.5,130.7,15611.3,15742.0,16264.6,16395.3,-40.4
2017-08-01,15810,15910,15800,15880,2591922,15880,15916.0,15984.3,15957.0,116.7,15634.1,15750.8,16217.8,16334.5,-36.6
2017-08-02,16010,16080,15950,16050,4175040,16050,15926.0,15987.6,15971.2,117.6,15634.8,15752.4,16222.8,16340.4,-32.9
2017-08-03,16010,16020,15890,15940,3800596,15940,15908.0,15983.3,15983.3,117.6,15630.5,15748.1,16218.5,16336.1,-32.9
2017-08-04,15860,15880,15810,15850,2277139,15850,15908.0,15977.1,15994.4,121.2,15613.6,15734.8,16219.4,16340.6,-41.9
2017-08-07,16000,16040,15960,16000,2530941,16000,15944.0,15974.3,16001.4,119.8,15614.9,15734.7,16213.9,16333.7,-32.1
2017-08-08,16000,16020,15860,15890,3292828,15890,15946.0,15972.9,15993.0,120.7,15610.9,15731.6,16214.2,16334.9,-39.5
2017-08-09,15790,15800,15360,15480,8865173,15480,15832.0,15956.7,15976.0,158.9,15479.9,15638.8,16274.6,16433.5,-64.9
2017-08-10,15580,15640,15400,15480,4435279,15480,15740.0,15928.6,15967.2,187.5,15366.1,15553.6,16303.6,16491.1,-66.5
2017-08-17,15430,15490,15380,15430,2115466,15430,15656.0,15890.0,15956.3,202.9,15281.3,15484.2,16295.8,16498.7,-66.5
2017-08-18,15070,15180,15000,15050,6175968,15050,15466.0,15840.5,15939.3,268.1,15036.2,15304.3,16376.7,16644.8,-67.1
2017-08-21,15100,15120,14900,14940,4115986,14940,15276.0,15783.8,15916.3,323.8,14812.4,15136.2,16431.4,16755.2,-67.5
2017-08-22,14910,15010,14890,14950,3519683,14950,15170.0,15738.1,15898.1,369.6,14629.2,14998.8,16477.4,16847.0,-74.7
2017-08-23,15180,15200,14960,15000,3823176,15000,15074.0,15692.9,15883.3,399.3,14494.9,14894.2,16491.6,16890.9,-79.1
2017-08-24,14900,15000,14880,14880,3308400,14880,14964.0,15632.9,15861.6,422.8,14364.6,14787.4,16478.4,16901.2,-79.1
2017-08-25,14960,15080,14920,15040,3379797,15040,14962.0,15584.3,15839.1,429.8,14295.0,14724.8,16443.8,16873.6,-77.8
2017-08-28,15080,15160,14980,15030,3478018,15030,14980.0,15544.8,15810.2,441.2,14221.3,14662.5,16427.1,16868.3,-82.1
2017-08-29,14820,14920,14770,14900,7007099,14900,14970.0,15499.5,15781.9,456.7,14129.3,14586.0,16413.0,16869.7,-86.9
2017-08-30,15080,15170,15020,15140,4466018,15140,14998.0,15458.6,15759.8,448.1,14114.3,14562.4,16354.8,16802.9,-83.0
2017-08-31,15250,15400,15240,15350,4422758,15350,15092.0,15426.2,15741.9,428.9,14139.5,14568.4,16284.0,16712.9,-77.7
2017-09-01,15480,15490,15300,15420,3013676,15420,15168.0,15405.7,15725.1,417.8,14152.4,14570.2,16241.2,16659.0,-73.4
2017-09-04,15300,15310,15090,15130,5147847,15130,15188.0,15372.9,15698.8,410.6,14141.0,14551.7,16194.1,16604.8,-68.3
2017-09-05,15190,15190,14890,14930,5170740,14930,15194.0,15327.6,15670.5,404.2,14114.9,14519.1,16136.1,16540.3,-68.2
2017-09-06,14800,14920,14740,14900,3890268,14900,15146.0,15272.9,15638.4,378.6,14137.2,14515.8,16030.0,16408.6,-67.0
2017-09-07,15000,15080,14900,14940,3737671,14940,15064.0,15225.2,15614.2,352.4,14167.9,14520.3,15930.1,16282.5,-64.7
2017-09-08,14870,14890,14700,14770,5427345,14770,14934.0,15173.8,15584.9,335.1,14168.5,14503.6,15844.0,16179.1,-65.1
2017-09-11,15020,15210,15000,15170,4746490,15170,14942.0,15134.3,15566.0,276.6,14304.5,14581.1,15687.5,15964.1,-49.1
2017-09-12,15470,15560,15430,15530,5754273,15530,15062.0,15117.1,15553.7,235.5,14410.5,14646.0,15588.2,15823.7,-21.8
2017-09-13,15690,15720,15640,15690,4496873,15690,15220.0,15127.1,15548.4,255.3,14361.1,14616.4,15637.8,15893.1,2.9
2017-09-14,15680,15760,15570,15600,4822623,15600,15352.0,15132.9,15543.3,264.8,14338.5,14603.3,15662.5,15927.3,24.9
2017-09-15,15540,15800,15540,15750,4648160,15750,15548.0,15148.1,15535.8,290.7,14276.0,14566.7,15729.5,16020.2,44.8
2017-09-19,16100,16400,16100,16390,8816712,16390,15792.0,15211.9,15539.3,396.1,14023.7,14419.8,16004.0,16400.1,55.5
2017-09-20,16380,16450,16330,16410,3914104,16410,15968.0,15281.9,15546.7,468.8,13875.4,14344.3,16219.5,16688.4,63.1
2017-09-21,16660,16690,16440,16490,6013548,16490,16128.0,15355.2,15555.1,530.7,13763.2,14293.8,16416.6,16947.2,70.0
2017-09-22,16530,16580,16310,16390,5355281,16390,16286.0,15421.4,15566.3,569.4,13713.1,14282.6,16560.2,17129.7,75.3
2017-09-25,16590,16630,16490,16540,3191694,16540,16444.0,15500.5,15580.0,604.6,13686.6,14291.2,16709.8,17314.4,76.8
2017-09-26,16470,16510,16380,16410,3416205,16410,16448.0,15565.7,15586.3,626.0,13687.7,14313.7,16817.7,17443.7,80.5
2017-09-27,16530,16560,16450,16550,3675906,16550,16476.0,15638.1,15597.7,648.4,13692.8,14341.2,16935.0,17583.4,84.5
2017-09-28,16750,16760,16580,16710,5471237,16710,16520.0,15724.3,15617.4,665.5,13727.8,14393.3,17055.3,17720.8,86.4
2017-09-29,16610,16700,16560,16650,4073463,16650,16572.0,15796.2,15636.0,680.6,13754.4,14435.0,17157.4,17838.0,89.5
2017-10-02,16740,16770,16690,16760,3106816,16760,16616.0,15863.3,15653.7,703.6,13752.6,14456.2,17270.4,17974.0,93.0
2017-10-03,16860,17140,16820,17120,6525809,17120,16758.0,15944.3,15679.1,746.5,13704.9,14451.3,17437.3,18183.7,95.7
