date,open,high,low,close,volume,adj.close,avr.5,avr.25,avr.50,stddev,-3s,-2s,-1s,+1s,+2s,+3s
2017/10/05,4385,4390,4150,4150,306100,4150,4451.9,4404.2,3976.8,538.1,2789.8,3327.9,3866.1,4942.3,5480.5,6018.6
2017/10/06,4150,4290,4150,4205,194600,4205,4359.2,4410.4,3994.2,535.1,2805.0,3340.1,3875.3,4945.5,5480.7,6015.8
2017/10/10,4210,4345,4165,4335,149900,4335,4312.9,4417.4,4002.0,518.8,2861.1,3379.9,3898.6,4936.2,5454.9,5973.7
2017/10/11,4300,4350,4180,4200,168600,4200,4248.7,4422.7,4011.5,511.8,2887.2,3399.0,3910.9,4934.5,5446.4,5958.2
2017/10/12,4210,4270,4140,4210,121400,4210,4207.6,4466.9,4033.4,526.0,2888.8,3414.8,3940.9,4992.9,5519.0,6045.0
2017/10/13,4175,4195,3970,4045,216100,4045,4187.0,4485.2,4044.0,534.3,2882.3,3416.6,3950.9,5019.5,5553.8,6088.1
2017/10/19,4240,4370,4105,4165,242000,4165,4177.2,4505.4,4064.9,540.7,2883.3,3424.0,3964.7,5046.1,5586.8,6127.5
2017/10/20,4125,4225,3995,4020,132000,4020,4126.7,4514.5,4086.1,546.2,2875.8,3422.0,3968.3,5060.7,5607.0,6153.2
2017/10/23,4085,4160,3935,4150,157600,4150,4116.7,4522.3,4106.0,548.9,2875.6,3424.5,3973.4,5071.2,5620.1,6169.0
2017/10/24,4160,4260,4020,4095,93800,4095,4100.8,4535.3,4123.7,553.9,2873.6,3427.5,3981.4,5089.2,5643.1,6197.0
2017/10/25,4125,4180,4070,4070,111200,4070,4112.6,4530.8,4131.0,546.5,2891.4,3437.9,3984.3,5077.3,5623.7,6170.2
2017/10/26,4080,4205,4045,4075,80600,4075,4085.2,4529.9,4136.6,541.4,2905.7,3447.1,3988.5,5071.3,5612.7,6154.1
2017/10/27,4130,4290,4065,4155,156400,4155,4117.8,4520.8,4142.3,533.8,2919.5,3453.3,3987.0,5054.6,5588.3,6122.1
2017/10/30,4250,4475,4245,4425,327000,4425,4241.8,4438.3,4156.8,386.4,3279.0,3665.4,4051.9,4824.7,5211.2,5597.6
2017/10/31,4425,4630,4355,4585,417000,4585,4385.5,4416.6,4175.2,326.2,3438.1,3764.2,4090.4,4742.8,5069.0,5395.1
2017/11/01,4670,4675,4345,4390,333600,4390,4413.3,4403.3,4187.9,300.7,3501.1,3801.9,4102.6,4704.0,5004.7,5305.5
2017/11/02,4390,4435,4130,4290,216200,4290,4413.7,4375.9,4215.1,268.6,3570.2,3838.8,4107.3,4644.5,4913.0,5181.6
2017/11/06,4290,4345,4160,4235,130400,4235,4425.8,4374.3,4254.3,273.2,3554.8,3828.0,4101.1,4647.5,4920.6,5193.8
2017/11/07,4295,4625,4280,4570,457700,4570,4468.4,4390.5,4286.0,272.3,3573.5,3845.8,4118.2,4662.8,4935.2,5207.5
2017/11/08,4610,4620,4360,4495,271200,4495,4439.0,4388.8,4308.2,269.5,3580.2,3849.7,4119.3,4658.3,4927.9,5197.4
2017/11/09,4425,4445,4200,4290,346500,4290,4414.2,4353.0,4320.6,237.4,3640.9,3878.3,4115.6,4590.4,4827.7,5065.1
2017/11/10,4250,4515,4180,4490,266300,4490,4446.1,4339.1,4337.7,230.5,3647.5,3878.0,4108.6,4569.6,4800.2,5030.7
2017/11/13,5190,5190,5190,5190,103700,5190,4518.5,4344.9,4360.4,257.7,3571.8,3829.5,4087.2,4602.6,4860.3,5118.0
2017/11/14,5490,5890,5280,5450,2361000,5450,5168.2,4682.4,4509.1,480.3,3241.6,3721.9,4202.1,5162.7,5642.9,6123.2
2017/11/15,4810,5680,4640,5680,2607100,5680,5435.1,4950.8,4664.6,561.4,3266.6,3828.0,4389.4,5512.2,6073.6,6635.0
2017/11/16,5650,6000,5420,5780,1677200,5780,5574.1,5095.1,4759.2,587.1,3333.8,3920.9,4508.0,5682.2,6269.3,6856.4
2017/11/20,5940,6480,5850,6370,1456800,6370,5750.6,5256.2,4868.4,673.0,3237.2,3910.2,4583.2,5929.2,6602.2,7275.2
2017/11/21,6270,6310,5970,6170,675700,6170,5789.5,5313.7,4921.0,687.4,3251.6,3939.0,4626.3,6001.1,6688.4,7375.8
2017/11/22,6300,6740,6230,6600,1003000,6600,6007.1,5419.6,5003.2,737.4,3207.5,3944.8,4682.2,6157.0,6894.4,7631.7
2017/11/24,6500,6760,6460,6620,519400,6620,6226.7,5473.2,5073.6,758.7,3197.0,3955.7,4714.5,6231.9,6990.7,7749.4
2017/11/27,6560,6600,6220,6250,458900,6250,6411.4,5518.8,5118.5,761.6,3234.0,3995.6,4757.2,6280.4,7042.0,7803.6
2017/11/28,6150,6370,6060,6150,275700,6150,6407.4,5553.1,5151.7,763.9,3261.5,4025.4,4789.2,6317.0,7080.8,7844.7
2017/11/29,6320,6940,6210,6360,932200,6360,6443.8,5614.9,5209.6,764.6,3321.0,4085.6,4850.3,6379.5,7144.2,7908.8
2017/11/30,6260,6600,6140,6330,526400,6330,6364.0,5653.3,5248.3,764.8,3358.9,4123.7,4888.5,6418.1,7182.9,7947.7
2017/12/01,6250,6330,5950,6080,604200,6080,6255.1,5678.1,5290.6,756.0,3410.2,4166.2,4922.1,6434.1,7190.0,7946.0
2017/12/04,6180,6580,6050,6240,738300,6240,6252.3,5713.1,5332.7,749.0,3466.1,4215.1,4964.1,6462.1,7211.1,7960.1
2017/12/05,6340,6680,6280,6640,794300,6640,6345.8,5762.3,5394.0,756.3,3493.3,4249.6,5006.0,6518.6,7275.0,8031.3
2017/12/06,6580,6910,6210,6290,1020000,6290,6326.7,5804.9,5437.4,746.5,3565.5,4312.0,5058.4,6551.4,7297.8,8044.3
2017/12/07,6520,6900,6460,6720,708500,6720,6398.4,5863.1,5485.3,757.3,3591.2,4348.5,5105.8,6620.4,7377.7,8135.0
2017/12/08,7010,7180,6700,7040,938400,7040,6587.5,5947.4,5555.3,784.3,3594.4,4378.8,5163.1,6731.7,7516.0,8300.4
2017/12/11,7300,7570,7010,7130,938100,7130,6761.5,6028.8,5625.7,808.3,3603.8,4412.1,5220.5,6837.1,7645.5,8453.8
2017/12/12,7130,7820,7080,7800,888000,7800,6988.3,6122.9,5721.2,867.6,3520.0,4387.7,5255.3,6990.5,7858.1,8725.8
2017/12/13,7770,7780,7370,7590,826300,7590,7269.6,6191.1,5800.7,896.5,3501.5,4398.1,5294.6,7087.6,7984.1,8880.7
2017/12/14,7480,7720,7080,7300,723500,7300,7364.9,6262.4,5854.0,910.6,3530.6,4441.2,5351.8,7173.0,8083.6,8994.2
2017/12/15,7310,7540,7170,7310,457100,7310,7437.9,6306.2,5895.8,918.2,3551.7,4469.8,5388.0,7224.4,8142.6,9060.7
2017/12/18,7200,7410,7020,7190,395400,7190,7495.9,6354.1,5931.7,924.0,3582.2,4506.2,5430.1,7278.1,8202.0,9126.0
2017/12/19,7130,7450,7100,7200,332400,7200,7361.2,6389.5,5967.8,927.8,3606.1,4533.9,5461.7,7317.3,8245.1,9172.9
2017/12/20,7250,7390,7060,7220,304000,7220,7256.4,6406.5,5994.9,926.7,3626.4,4553.1,5479.8,7333.2,8259.9,9186.6
2017/12/21,7200,7240,6720,6950,582000,6950,7155.0,6532.8,6029.8,933.0,3733.9,4666.8,5599.8,7465.8,8398.8,9331.7
2017/12/22,6960,7190,6770,7140,359200,7140,7116.4,6667.4,6058.6,952.0,3811.4,4763.4,5715.4,7619.4,8571.4,9523.4
2017/12/25,7090,7160,6820,6820,413800,6820,7040.2,6759.4,6090.4,963.1,3870.0,4833.1,5796.3,7722.5,8685.7,9648.8
2017/12/26,6880,6990,6790,6870,258400,6870,6989.6,6797.4,6110.5,939.9,3977.8,4917.6,5857.5,7737.3,8677.2,9617.0
2017/12/27,6790,6860,6490,6520,405300,6520,6860.6,6817.7,6125.7,932.2,4021.0,4953.3,5885.5,7749.9,8682.1,9614.4
2017/12/28,6580,6740,6350,6390,328800,6390,6743.5,6822.9,6140.0,904.5,4109.4,5013.9,5918.4,7727.4,8631.9,9536.4
2017/12/29,6440,6530,6270,6320,187700,6320,6604.3,6823.7,6149.3,890.4,4152.5,5042.9,5933.3,7714.1,8604.5,9494.9
